CleanName,INorEX,label,Method,replicateID,timepoint,nM
n_acetylglutamic_acid,EX,12C,AN,C,12,4.073576969
n_acetylglutamic_acid,EX,6A,AN,A,6,1.435116302
n_acetylglutamic_acid,EX,6C,AN,C,6,1.5949519
n_acetylglutamic_acid,EX,6B,AN,B,6,1.766485852
n_acetylglutamic_acid,EX,0A,AN,A,0,1.332375198
n_acetylglutamic_acid,EX,0C,AN,C,0,1.709730117
n_acetylglutamic_acid,EX,0B,AN,B,0,1.625638015
n_acetylglutamic_acid,EX,20C,AN,C,20,2.503776568
n_acetylglutamic_acid,EX,20B,AN,B,20,2.422732339
n_acetylglutamic_acid,EX,20A,AN,A,20,2.645281537
n_acetylglutamic_acid,EX,38B,AN,B,38,4.671617608
n_acetylglutamic_acid,EX,38A,AN,A,38,4.222102278
n_acetylglutamic_acid,EX,38C,AN,C,38,4.654373117
n_acetylglutamic_acid,EX,42C,AN,C,42,4.37184306
n_acetylglutamic_acid,EX,42A,AN,A,42,4.121638541
n_acetylglutamic_acid,EX,42B,AN,B,42,4.629624216
n_acetylglutamic_acid,EX,14A,AN,A,14,6.111817564
n_acetylglutamic_acid,EX,14B,AN,B,14,2.491439517
n_acetylglutamic_acid,EX,14C,AN,C,14,1.917415601
n_acetylglutamic_acid,EX,10B,AN,B,10,0.947112524
n_acetylglutamic_acid,EX,10C,AN,C,10,1.301914579
n_acetylglutamic_acid,EX,10A,AN,A,10,2.597155741
n_acetylglutamic_acid,EX,26C,AN,C,26,3.012117993
n_acetylglutamic_acid,EX,26B,AN,B,26,3.240809269
n_acetylglutamic_acid,EX,26A,AN,A,26,2.684854631
n_acetylglutamic_acid,EX,18B,AN,B,18,2.670426513
n_acetylglutamic_acid,EX,18A,AN,A,18,2.421436304
n_acetylglutamic_acid,EX,18C,AN,C,18,1.989179966
n_acetylglutamic_acid,EX,36A,AN,A,36,4.094628837
n_acetylglutamic_acid,EX,36B,AN,B,36,8.796319402
n_acetylglutamic_acid,EX,36C,AN,C,36,4.172554067
n_acetylglutamic_acid,EX,30A,AN,A,30,2.444804293
n_acetylglutamic_acid,EX,30C,AN,C,30,3.511717669
n_acetylglutamic_acid,EX,30B,AN,B,30,3.867358828
n_acetylglutamic_acid,EX,40B,AN,B,40,4.734123082
n_acetylglutamic_acid,EX,40C,AN,C,40,4.897155915
n_acetylglutamic_acid,EX,40A,AN,A,40,4.709902578
n_acetylglutamic_acid,EX,28B,AN,B,28,3.278356755
n_acetylglutamic_acid,EX,28A,AN,A,28,2.698002777
n_acetylglutamic_acid,EX,28C,AN,C,28,3.191918027
2_keto_3_deoxy_6_phosphogluconate,EX,4A,AN,A,4,2.735678634
2_keto_3_deoxy_6_phosphogluconate,EX,4B,AN,B,4,3.861034779
2_keto_3_deoxy_6_phosphogluconate,EX,4C,AN,C,4,1.584697304
2_keto_3_deoxy_6_phosphogluconate,EX,32C,AN,C,32,5.478498579
2_keto_3_deoxy_6_phosphogluconate,EX,32A,AN,A,32,6.29315882
2_keto_3_deoxy_6_phosphogluconate,EX,32B,AN,B,32,4.273782365
2_keto_3_deoxy_6_phosphogluconate,EX,24A,AN,A,24,3.740674357
2_keto_3_deoxy_6_phosphogluconate,EX,24B,AN,B,24,5.26648092
2_keto_3_deoxy_6_phosphogluconate,EX,24C,AN,C,24,5.02074814
2_keto_3_deoxy_6_phosphogluconate,EX,16A,AN,A,16,5.140027388
2_keto_3_deoxy_6_phosphogluconate,EX,16C,AN,C,16,5.783321053
2_keto_3_deoxy_6_phosphogluconate,EX,16B,AN,B,16,7.42600513
2_keto_3_deoxy_6_phosphogluconate,EX,22C,AN,C,22,4.19418149
2_keto_3_deoxy_6_phosphogluconate,EX,22B,AN,B,22,6.475064451
2_keto_3_deoxy_6_phosphogluconate,EX,22A,AN,A,22,5.543437518
2_keto_3_deoxy_6_phosphogluconate,EX,2C,AN,C,2,0.124522832
2_keto_3_deoxy_6_phosphogluconate,EX,2A,AN,A,2,4.323049032
2_keto_3_deoxy_6_phosphogluconate,EX,2B,AN,B,2,6.373177408
2_keto_3_deoxy_6_phosphogluconate,EX,46B,AN,B,46,7.371933887
2_keto_3_deoxy_6_phosphogluconate,EX,46A,AN,A,46,6.370497907
2_keto_3_deoxy_6_phosphogluconate,EX,46C,AN,C,46,4.354880322
2_keto_3_deoxy_6_phosphogluconate,EX,34B,AN,B,34,9.874111571
2_keto_3_deoxy_6_phosphogluconate,EX,34A,AN,A,34,9.765618994
2_keto_3_deoxy_6_phosphogluconate,EX,34C,AN,C,34,9.067441297
2_keto_3_deoxy_6_phosphogluconate,EX,44B,AN,B,44,4.262312443
2_keto_3_deoxy_6_phosphogluconate,EX,44A,AN,A,44,4.134312252
2_keto_3_deoxy_6_phosphogluconate,EX,44C,AN,C,44,5.562104214
2_keto_3_deoxy_6_phosphogluconate,EX,8C,AN,C,8,5.884583437
2_keto_3_deoxy_6_phosphogluconate,EX,8B,AN,B,8,7.505474446
2_keto_3_deoxy_6_phosphogluconate,EX,8A,AN,A,8,7.158211094
2_keto_3_deoxy_6_phosphogluconate,EX,12B,AN,B,12,8.599592003
2_keto_3_deoxy_6_phosphogluconate,EX,12A,AN,A,12,8.872975796
2_keto_3_deoxy_6_phosphogluconate,EX,12C,AN,C,12,6.753951989
2_keto_3_deoxy_6_phosphogluconate,EX,6A,AN,A,6,4.699633397
2_keto_3_deoxy_6_phosphogluconate,EX,6C,AN,C,6,0.124522832
2_keto_3_deoxy_6_phosphogluconate,EX,6B,AN,B,6,0.124522832
2_keto_3_deoxy_6_phosphogluconate,EX,0A,AN,A,0,0.124522832
2_keto_3_deoxy_6_phosphogluconate,EX,0C,AN,C,0,3.581842703
2_keto_3_deoxy_6_phosphogluconate,EX,0B,AN,B,0,2.713006559
2_keto_3_deoxy_6_phosphogluconate,EX,20C,AN,C,20,3.751576558
2_keto_3_deoxy_6_phosphogluconate,EX,20B,AN,B,20,3.954167952
2_keto_3_deoxy_6_phosphogluconate,EX,20A,AN,A,20,2.834634585
2_keto_3_deoxy_6_phosphogluconate,EX,38B,AN,B,38,12.44991537
2_keto_3_deoxy_6_phosphogluconate,EX,38A,AN,A,38,8.197478259
2_keto_3_deoxy_6_phosphogluconate,EX,38C,AN,C,38,8.978147115
2_keto_3_deoxy_6_phosphogluconate,EX,42C,AN,C,42,0.124522832
2_keto_3_deoxy_6_phosphogluconate,EX,42A,AN,A,42,0.124522832
2_keto_3_deoxy_6_phosphogluconate,EX,42B,AN,B,42,0.124522832
2_keto_3_deoxy_6_phosphogluconate,EX,14A,AN,A,14,7.498619972
2_keto_3_deoxy_6_phosphogluconate,EX,14B,AN,B,14,3.571772399
2_keto_3_deoxy_6_phosphogluconate,EX,14C,AN,C,14,3.614260284
2_keto_3_deoxy_6_phosphogluconate,EX,10B,AN,B,10,1.714231904
2_keto_3_deoxy_6_phosphogluconate,EX,10C,AN,C,10,5.3324269
2_keto_3_deoxy_6_phosphogluconate,EX,10A,AN,A,10,5.082281834
2_keto_3_deoxy_6_phosphogluconate,EX,26C,AN,C,26,7.774483634
2_keto_3_deoxy_6_phosphogluconate,EX,26B,AN,B,26,6.496208874
2_keto_3_deoxy_6_phosphogluconate,EX,26A,AN,A,26,8.275450652
2_keto_3_deoxy_6_phosphogluconate,EX,18B,AN,B,18,2.214666027
2_keto_3_deoxy_6_phosphogluconate,EX,18A,AN,A,18,0.124522832
2_keto_3_deoxy_6_phosphogluconate,EX,18C,AN,C,18,4.286079752
2_keto_3_deoxy_6_phosphogluconate,EX,36A,AN,A,36,7.380232665
2_keto_3_deoxy_6_phosphogluconate,EX,36B,AN,B,36,8.554712522
2_keto_3_deoxy_6_phosphogluconate,EX,36C,AN,C,36,7.520321133
2_keto_3_deoxy_6_phosphogluconate,EX,30A,AN,A,30,7.251083536
2_keto_3_deoxy_6_phosphogluconate,EX,30C,AN,C,30,6.112186246
2_keto_3_deoxy_6_phosphogluconate,EX,30B,AN,B,30,5.797711661
2_keto_3_deoxy_6_phosphogluconate,EX,40B,AN,B,40,5.893009612
2_keto_3_deoxy_6_phosphogluconate,EX,40C,AN,C,40,6.276403402
2_keto_3_deoxy_6_phosphogluconate,EX,40A,AN,A,40,7.414396788
2_keto_3_deoxy_6_phosphogluconate,EX,28B,AN,B,28,3.648642923
2_keto_3_deoxy_6_phosphogluconate,EX,28A,AN,A,28,6.168255077
2_keto_3_deoxy_6_phosphogluconate,EX,28C,AN,C,28,3.629218075
glutamic_acid,EX,4A,AN,A,4,214.4299277
glutamic_acid,EX,4B,AN,B,4,228.631746
glutamic_acid,EX,4C,AN,C,4,284.9073665
glutamic_acid,EX,32C,AN,C,32,725.3251849
glutamic_acid,EX,32A,AN,A,32,378.8753417
glutamic_acid,EX,32B,AN,B,32,1063.05945
glutamic_acid,EX,24A,AN,A,24,754.2535893
glutamic_acid,EX,24B,AN,B,24,458.657918
glutamic_acid,EX,24C,AN,C,24,258.0316122
glutamic_acid,EX,16A,AN,A,16,215.6896971
glutamic_acid,EX,16C,AN,C,16,676.3579223
glutamic_acid,EX,16B,AN,B,16,1003.662641
glutamic_acid,EX,22C,AN,C,22,560.4573795
glutamic_acid,EX,22B,AN,B,22,275.9520251
glutamic_acid,EX,22A,AN,A,22,228.8377618
glutamic_acid,EX,2C,AN,C,2,498.9008697
glutamic_acid,EX,2A,AN,A,2,726.5431517
glutamic_acid,EX,2B,AN,B,2,680.4799019
glutamic_acid,EX,46B,AN,B,46,660.4678525
glutamic_acid,EX,46A,AN,A,46,317.6349055
glutamic_acid,EX,46C,AN,C,46,400.0772209
glutamic_acid,EX,34B,AN,B,34,531.3898892
glutamic_acid,EX,34A,AN,A,34,463.6408357
glutamic_acid,EX,34C,AN,C,34,717.0466893
glutamic_acid,EX,44B,AN,B,44,398.4895692
glutamic_acid,EX,44A,AN,A,44,245.1903063
glutamic_acid,EX,44C,AN,C,44,281.9208655
glutamic_acid,EX,8C,AN,C,8,302.6497086
glutamic_acid,EX,8B,AN,B,8,236.0424324
glutamic_acid,EX,8A,AN,A,8,220.2151574
glutamic_acid,EX,12B,AN,B,12,1737.161136
glutamic_acid,EX,12A,AN,A,12,1638.674544
glutamic_acid,EX,12C,AN,C,12,2044.407632
glutamic_acid,EX,6A,AN,A,6,752.6900894
glutamic_acid,EX,6C,AN,C,6,373.1999064
glutamic_acid,EX,6B,AN,B,6,419.4451131
glutamic_acid,EX,0A,AN,A,0,341.0257893
glutamic_acid,EX,0C,AN,C,0,206.0828998
glutamic_acid,EX,0B,AN,B,0,683.6178378
glutamic_acid,EX,20C,AN,C,20,333.3076635
glutamic_acid,EX,20B,AN,B,20,347.8762762
glutamic_acid,EX,20A,AN,A,20,303.985146
glutamic_acid,EX,38B,AN,B,38,870.9324355
glutamic_acid,EX,38A,AN,A,38,1306.140322
glutamic_acid,EX,38C,AN,C,38,575.485657
glutamic_acid,EX,42C,AN,C,42,235.5582498
glutamic_acid,EX,42A,AN,A,42,212.5697488
glutamic_acid,EX,42B,AN,B,42,133.7304162
glutamic_acid,EX,14A,AN,A,14,685.6576421
glutamic_acid,EX,14B,AN,B,14,357.860823
glutamic_acid,EX,14C,AN,C,14,396.8773348
glutamic_acid,EX,10B,AN,B,10,1064.6139230000001
glutamic_acid,EX,10C,AN,C,10,1008.125501
glutamic_acid,EX,10A,AN,A,10,748.0283057
glutamic_acid,EX,26C,AN,C,26,390.6306994
glutamic_acid,EX,26B,AN,B,26,244.2748294
glutamic_acid,EX,26A,AN,A,26,216.2081486
glutamic_acid,EX,18B,AN,B,18,249.232242
glutamic_acid,EX,18A,AN,A,18,210.7829672
glutamic_acid,EX,18C,AN,C,18,281.4091926
glutamic_acid,EX,36A,AN,A,36,680.6336591
glutamic_acid,EX,36B,AN,B,36,873.8872621
glutamic_acid,EX,36C,AN,C,36,523.2419017
glutamic_acid,EX,30A,AN,A,30,385.5433258
glutamic_acid,EX,30C,AN,C,30,468.6726481
glutamic_acid,EX,30B,AN,B,30,225.4130424
glutamic_acid,EX,40B,AN,B,40,713.0556397
glutamic_acid,EX,40C,AN,C,40,719.669686
glutamic_acid,EX,40A,AN,A,40,268.7129582
glutamic_acid,EX,28B,AN,B,28,325.6684687
glutamic_acid,EX,28A,AN,A,28,595.0384773
glutamic_acid,EX,28C,AN,C,28,580.9970448
glutathione_oxidized,EX,4A,AN,A,4,9.317016966
glutathione_oxidized,EX,4B,AN,B,4,5.285348908
glutathione_oxidized,EX,4C,AN,C,4,5.082262176
glutathione_oxidized,EX,32C,AN,C,32,33.71432824
glutathione_oxidized,EX,32A,AN,A,32,44.19016676
glutathione_oxidized,EX,32B,AN,B,32,16.21866493
glutathione_oxidized,EX,24A,AN,A,24,6.771618569
glutathione_oxidized,EX,24B,AN,B,24,23.20079989
glutathione_oxidized,EX,24C,AN,C,24,21.50630342
glutathione_oxidized,EX,16A,AN,A,16,16.21055489
glutathione_oxidized,EX,16C,AN,C,16,10.31700558
glutathione_oxidized,EX,16B,AN,B,16,3.386145841
glutathione_oxidized,EX,22C,AN,C,22,22.94707756
glutathione_oxidized,EX,22B,AN,B,22,16.36944801
glutathione_oxidized,EX,22A,AN,A,22,9.946210883
glutathione_oxidized,EX,2C,AN,C,2,3.322510213
glutathione_oxidized,EX,2A,AN,A,2,1.635235062
glutathione_oxidized,EX,2B,AN,B,2,2.471803188
glutathione_oxidized,EX,46B,AN,B,46,41.49425514
glutathione_oxidized,EX,46A,AN,A,46,36.9418811
glutathione_oxidized,EX,46C,AN,C,46,22.12872446
glutathione_oxidized,EX,34B,AN,B,34,26.54928495
glutathione_oxidized,EX,34A,AN,A,34,18.30872335
glutathione_oxidized,EX,34C,AN,C,34,42.3168566
glutathione_oxidized,EX,44B,AN,B,44,24.05797105
glutathione_oxidized,EX,44A,AN,A,44,32.18244806
glutathione_oxidized,EX,44C,AN,C,44,26.16042105
glutathione_oxidized,EX,8C,AN,C,8,7.863681926
glutathione_oxidized,EX,8B,AN,B,8,11.93190336
glutathione_oxidized,EX,8A,AN,A,8,4.892769735
glutathione_oxidized,EX,12B,AN,B,12,16.0699519
glutathione_oxidized,EX,12A,AN,A,12,3.321143321
glutathione_oxidized,EX,12C,AN,C,12,4.227578982
glutathione_oxidized,EX,6A,AN,A,6,1.823048123
glutathione_oxidized,EX,6C,AN,C,6,23.31559629
glutathione_oxidized,EX,0C,AN,C,0,10.32472563
glutathione_oxidized,EX,0B,AN,B,0,2.487703551
glutathione_oxidized,EX,20C,AN,C,20,19.4714538
glutathione_oxidized,EX,20B,AN,B,20,8.808681033
glutathione_oxidized,EX,20A,AN,A,20,25.98933018
glutathione_oxidized,EX,38B,AN,B,38,19.6424047
glutathione_oxidized,EX,38A,AN,A,38,6.564807692
glutathione_oxidized,EX,38C,AN,C,38,30.05056333
glutathione_oxidized,EX,42C,AN,C,42,16.7032811
glutathione_oxidized,EX,42A,AN,A,42,17.91282032
glutathione_oxidized,EX,42B,AN,B,42,32.51944305
glutathione_oxidized,EX,14A,AN,A,14,96.74290741
glutathione_oxidized,EX,14B,AN,B,14,21.74760452
glutathione_oxidized,EX,14C,AN,C,14,8.698087238
glutathione_oxidized,EX,10B,AN,B,10,3.284761922
glutathione_oxidized,EX,10C,AN,C,10,0.028550659
glutathione_oxidized,EX,10A,AN,A,10,17.58490651
glutathione_oxidized,EX,26C,AN,C,26,19.00954715
glutathione_oxidized,EX,26B,AN,B,26,48.3508403
glutathione_oxidized,EX,26A,AN,A,26,26.98409828
glutathione_oxidized,EX,18B,AN,B,18,20.19147707
glutathione_oxidized,EX,18A,AN,A,18,15.83220604
glutathione_oxidized,EX,18C,AN,C,18,4.407935298
glutathione_oxidized,EX,36A,AN,A,36,19.52395692
glutathione_oxidized,EX,36B,AN,B,36,118.1380956
glutathione_oxidized,EX,36C,AN,C,36,41.38243227
glutathione_oxidized,EX,30A,AN,A,30,41.16477883
glutathione_oxidized,EX,30C,AN,C,30,9.477831815
glutathione_oxidized,EX,30B,AN,B,30,44.48825409
glutathione_oxidized,EX,40B,AN,B,40,39.7306366
glutathione_oxidized,EX,40C,AN,C,40,36.67232792
glutathione_oxidized,EX,40A,AN,A,40,37.69474904
glutathione_oxidized,EX,28B,AN,B,28,30.84128681
glutathione_oxidized,EX,28A,AN,A,28,14.34396037
glutathione_oxidized,EX,28C,AN,C,28,21.09900429
uridine_5_monophosphate,EX,4A,AN,A,4,2.060838004
uridine_5_monophosphate,EX,4B,AN,B,4,2.760664548
uridine_5_monophosphate,EX,4C,AN,C,4,2.379524056
uridine_5_monophosphate,EX,32C,AN,C,32,5.339144249
uridine_5_monophosphate,EX,32A,AN,A,32,4.371057697
uridine_5_monophosphate,EX,32B,AN,B,32,6.315126774
uridine_5_monophosphate,EX,24A,AN,A,24,1.907909575
uridine_5_monophosphate,EX,24B,AN,B,24,4.340951316
uridine_5_monophosphate,EX,24C,AN,C,24,2.905825308
uridine_5_monophosphate,EX,16A,AN,A,16,2.655632725
uridine_5_monophosphate,EX,16C,AN,C,16,3.776770999
uridine_5_monophosphate,EX,16B,AN,B,16,3.597729607
uridine_5_monophosphate,EX,22C,AN,C,22,3.254929692
uridine_5_monophosphate,EX,22B,AN,B,22,3.101470248
uridine_5_monophosphate,EX,22A,AN,A,22,3.161210618
uridine_5_monophosphate,EX,2C,AN,C,2,1.981073581
uridine_5_monophosphate,EX,2A,AN,A,2,1.814945354
uridine_5_monophosphate,EX,2B,AN,B,2,2.399621711
uridine_5_monophosphate,EX,46B,AN,B,46,5.968095343
uridine_5_monophosphate,EX,46A,AN,A,46,5.625940729
uridine_5_monophosphate,EX,46C,AN,C,46,5.347324173
uridine_5_monophosphate,EX,34B,AN,B,34,5.583756228
uridine_5_monophosphate,EX,34A,AN,A,34,5.261539568
uridine_5_monophosphate,EX,34C,AN,C,34,5.883665582
uridine_5_monophosphate,EX,44B,AN,B,44,6.137883063
uridine_5_monophosphate,EX,44A,AN,A,44,4.515503397
uridine_5_monophosphate,EX,44C,AN,C,44,4.95241061
uridine_5_monophosphate,EX,8C,AN,C,8,2.23074591
uridine_5_monophosphate,EX,8B,AN,B,8,2.479489991
uridine_5_monophosphate,EX,8A,AN,A,8,1.927971174
uridine_5_monophosphate,EX,12B,AN,B,12,5.789674093
uridine_5_monophosphate,EX,12A,AN,A,12,5.625551426
uridine_5_monophosphate,EX,12C,AN,C,12,6.97416141
uridine_5_monophosphate,EX,6A,AN,A,6,2.127452632
uridine_5_monophosphate,EX,6C,AN,C,6,1.616869806
uridine_5_monophosphate,EX,6B,AN,B,6,2.079959398
uridine_5_monophosphate,EX,0A,AN,A,0,0.064747964
uridine_5_monophosphate,EX,0C,AN,C,0,1.716743399
uridine_5_monophosphate,EX,0B,AN,B,0,2.764373211
uridine_5_monophosphate,EX,20C,AN,C,20,2.910135788
uridine_5_monophosphate,EX,20B,AN,B,20,3.074464176
uridine_5_monophosphate,EX,20A,AN,A,20,3.352029865
uridine_5_monophosphate,EX,38B,AN,B,38,6.988328247
uridine_5_monophosphate,EX,38A,AN,A,38,6.229942827
uridine_5_monophosphate,EX,38C,AN,C,38,6.606017204
uridine_5_monophosphate,EX,42C,AN,C,42,5.679195351
uridine_5_monophosphate,EX,42A,AN,A,42,5.284414852
uridine_5_monophosphate,EX,42B,AN,B,42,5.270690078
uridine_5_monophosphate,EX,14A,AN,A,14,7.788241649
uridine_5_monophosphate,EX,14B,AN,B,14,3.454064683
uridine_5_monophosphate,EX,14C,AN,C,14,2.960996485
uridine_5_monophosphate,EX,10B,AN,B,10,2.718214373
uridine_5_monophosphate,EX,10C,AN,C,10,2.855782898
uridine_5_monophosphate,EX,10A,AN,A,10,3.826199488
uridine_5_monophosphate,EX,26C,AN,C,26,3.615625929
uridine_5_monophosphate,EX,26B,AN,B,26,4.03537867
uridine_5_monophosphate,EX,26A,AN,A,26,3.299185919
uridine_5_monophosphate,EX,18B,AN,B,18,3.55736686
uridine_5_monophosphate,EX,18A,AN,A,18,2.877527871
uridine_5_monophosphate,EX,18C,AN,C,18,2.530094503
uridine_5_monophosphate,EX,36A,AN,A,36,6.063076978
uridine_5_monophosphate,EX,36B,AN,B,36,11.92085935
uridine_5_monophosphate,EX,36C,AN,C,36,6.034793637
uridine_5_monophosphate,EX,30A,AN,A,30,4.038615081
uridine_5_monophosphate,EX,30C,AN,C,30,4.311932582
uridine_5_monophosphate,EX,30B,AN,B,30,4.473343754
uridine_5_monophosphate,EX,40B,AN,B,40,6.749784396
uridine_5_monophosphate,EX,40C,AN,C,40,7.260735201
uridine_5_monophosphate,EX,40A,AN,A,40,6.180476262
uridine_5_monophosphate,EX,28B,AN,B,28,4.150309517
uridine_5_monophosphate,EX,28A,AN,A,28,4.310701551
uridine_5_monophosphate,EX,28C,AN,C,28,4.675662024
2_deoxyadenosine ,EX,14A,BC,A,14,166.139671
5_deoxyadenosine ,EX,14A,BC,A,14,127.1889383
adenosine ,EX,14A,BC,A,14,0.791962915
alanine ,EX,14A,BC,A,14,8.181547833
aspartic_acid,EX,14A,BC,A,14,31.85746052
beta_alanine ,EX,14A,BC,A,14,0.546059409
citrulline,EX,14A,BC,A,14,1.313883201
cytosine,EX,14A,BC,A,14,NA
ectoine,EX,14A,BC,A,14,NA
glutamine,EX,14A,BC,A,14,0.630639962
glutathione,EX,14A,BC,A,14,2.150765865
glycine ,EX,14A,BC,A,14,2.508937738
inosine ,EX,14A,BC,A,14,5.790574133
isoleucine,EX,14A,BC,A,14,3.014694188
proline,EX,14A,BC,A,14,3.90197714
serine ,EX,14A,BC,A,14,1.359934909
threonine,EX,14A,BC,A,14,0.464843914
2_deoxyadenosine ,EX,20B,BC,B,20,5.684006235
5_deoxyadenosine ,EX,20B,BC,B,20,5.2123184
adenosine ,EX,20B,BC,B,20,1.914042833
alanine ,EX,20B,BC,B,20,1.003775272
aspartic_acid,EX,20B,BC,B,20,NA
beta_alanine ,EX,20B,BC,B,20,1.007369189
citrulline,EX,20B,BC,B,20,0.566591559
cytosine,EX,20B,BC,B,20,NA
ectoine,EX,20B,BC,B,20,1.316814504
glutamine,EX,20B,BC,B,20,0.555042564
glutathione,EX,20B,BC,B,20,NA
glycine ,EX,20B,BC,B,20,4.971383854
inosine ,EX,20B,BC,B,20,0.532239855
isoleucine,EX,20B,BC,B,20,NA
proline,EX,20B,BC,B,20,2.445656334
serine ,EX,20B,BC,B,20,5.147826364
threonine,EX,20B,BC,B,20,0.424835155
2_deoxyadenosine ,EX,8B,BC,B,8,164.637752
5_deoxyadenosine ,EX,8B,BC,B,8,134.0774067
adenosine ,EX,8B,BC,B,8,0.870669044
alanine ,EX,8B,BC,B,8,8.381221032
aspartic_acid,EX,8B,BC,B,8,39.64327591
beta_alanine ,EX,8B,BC,B,8,0.543381535
citrulline,EX,8B,BC,B,8,1.237103134
cytosine,EX,8B,BC,B,8,NA
ectoine,EX,8B,BC,B,8,NA
glutamine,EX,8B,BC,B,8,0.805631975
glutathione,EX,8B,BC,B,8,3.939984567
glycine ,EX,8B,BC,B,8,7.811948709
inosine ,EX,8B,BC,B,8,6.688918264
isoleucine,EX,8B,BC,B,8,NA
proline,EX,8B,BC,B,8,5.293970954
serine ,EX,8B,BC,B,8,2.723529775
threonine,EX,8B,BC,B,8,0.734624634
2_deoxyadenosine ,EX,16A,BC,A,16,202.5891255
5_deoxyadenosine ,EX,16A,BC,A,16,190.0173936
adenosine ,EX,16A,BC,A,16,1.352217778
alanine ,EX,16A,BC,A,16,12.294246
aspartic_acid,EX,16A,BC,A,16,53.21023399
beta_alanine ,EX,16A,BC,A,16,0.84990043
citrulline,EX,16A,BC,A,16,1.828625086
cytosine,EX,16A,BC,A,16,5.739512955
ectoine,EX,16A,BC,A,16,0.783150182
glutamine,EX,16A,BC,A,16,1.048246288
glutathione,EX,16A,BC,A,16,4.025153638
glycine ,EX,16A,BC,A,16,12.1203521
inosine ,EX,16A,BC,A,16,8.997541728
isoleucine,EX,16A,BC,A,16,NA
proline,EX,16A,BC,A,16,6.175078861
serine ,EX,16A,BC,A,16,2.245670645
threonine,EX,16A,BC,A,16,0.991519035
2_deoxyadenosine ,EX,36A,BC,A,36,413.7381176
5_deoxyadenosine ,EX,36A,BC,A,36,364.8473389
adenosine ,EX,36A,BC,A,36,1.363153208
alanine ,EX,36A,BC,A,36,19.05813548
aspartic_acid,EX,36A,BC,A,36,81.01670905
beta_alanine ,EX,36A,BC,A,36,0.941887634
citrulline,EX,36A,BC,A,36,NA
cytosine,EX,36A,BC,A,36,1.843398714
ectoine,EX,36A,BC,A,36,1.013536757
glutamine,EX,36A,BC,A,36,1.461539198
glutathione,EX,36A,BC,A,36,8.226846385
glycine ,EX,36A,BC,A,36,9.635484047
inosine ,EX,36A,BC,A,36,3161.937622
isoleucine,EX,36A,BC,A,36,NA
proline,EX,36A,BC,A,36,11.44549139
serine ,EX,36A,BC,A,36,4.492933262
threonine,EX,36A,BC,A,36,0.839197531
2_deoxyadenosine ,EX,10B,BC,B,10,214.8772742
5_deoxyadenosine ,EX,10B,BC,B,10,172.5875845
adenosine ,EX,10B,BC,B,10,0.995849082
alanine ,EX,10B,BC,B,10,8.983083151
aspartic_acid,EX,10B,BC,B,10,37.91712214
beta_alanine ,EX,10B,BC,B,10,0.714008238
citrulline,EX,10B,BC,B,10,1.36868721
cytosine,EX,10B,BC,B,10,5.251766401
ectoine,EX,10B,BC,B,10,NA
glutamine,EX,10B,BC,B,10,0.900739165
glutathione,EX,10B,BC,B,10,2.854343835
glycine ,EX,10B,BC,B,10,3.859548819
inosine ,EX,10B,BC,B,10,6.228243742
isoleucine,EX,10B,BC,B,10,2.246144483
proline,EX,10B,BC,B,10,5.392054355
serine ,EX,10B,BC,B,10,0.974737641
threonine,EX,10B,BC,B,10,0.79302617
2_deoxyadenosine ,EX,10C,BC,C,10,96.29470557
5_deoxyadenosine ,EX,10C,BC,C,10,74.13008559
adenosine ,EX,10C,BC,C,10,0.332411902
alanine ,EX,10C,BC,C,10,4.526163054
aspartic_acid,EX,10C,BC,C,10,20.39392462
beta_alanine ,EX,10C,BC,C,10,0.414879754
citrulline,EX,10C,BC,C,10,0.654073571
cytosine,EX,10C,BC,C,10,6.859063093
ectoine,EX,10C,BC,C,10,NA
glutamine,EX,10C,BC,C,10,0.46276632
glutathione,EX,10C,BC,C,10,0.634495528
glycine ,EX,10C,BC,C,10,3.471828576
inosine ,EX,10C,BC,C,10,3.357161683
isoleucine,EX,10C,BC,C,10,0.497617796
proline,EX,10C,BC,C,10,2.655263491
serine ,EX,10C,BC,C,10,NA
threonine,EX,10C,BC,C,10,0.47036914
2_deoxyadenosine ,EX,20A,BC,A,20,175.2437983
5_deoxyadenosine ,EX,20A,BC,A,20,152.5951994
adenosine ,EX,20A,BC,A,20,1.238003356
alanine ,EX,20A,BC,A,20,12.94077037
aspartic_acid,EX,20A,BC,A,20,48.64620704
beta_alanine ,EX,20A,BC,A,20,0.903914029
citrulline,EX,20A,BC,A,20,1.909058035
cytosine,EX,20A,BC,A,20,4.56359894
ectoine,EX,20A,BC,A,20,0.466814694
glutamine,EX,20A,BC,A,20,0.964242361
glutathione,EX,20A,BC,A,20,4.43662622
glycine ,EX,20A,BC,A,20,5.502962916
inosine ,EX,20A,BC,A,20,11.85164645
isoleucine,EX,20A,BC,A,20,0.605130459
proline,EX,20A,BC,A,20,6.692207188
serine ,EX,20A,BC,A,20,1.017249494
threonine,EX,20A,BC,A,20,0.990696012
2_deoxyadenosine ,EX,26C,BC,C,26,87.73959124
5_deoxyadenosine ,EX,26C,BC,C,26,81.09724826
adenosine ,EX,26C,BC,C,26,0.402235612
alanine ,EX,26C,BC,C,26,14.99569496
aspartic_acid,EX,26C,BC,C,26,51.28895194
beta_alanine ,EX,26C,BC,C,26,0.688483217
