metabolite,cycle,x,y,conc_mmol
cpd00013_e0,16,1,1,999.99999999
cpd00025_e0,16,1,1,6.909916832e-11
cpd00029_e0,16,1,1,1000.0
cpd00030_e0,16,1,1,1000.0
cpd00034_e0,16,1,1,1000.0
cpd00036_e0,16,1,1,1000.0
cpd00048_e0,16,1,1,1000.0
cpd00051_e0,16,1,1,1000.0
cpd00054_e0,16,1,1,1000.0
cpd00058_e0,16,1,1,1000.0
cpd00063_e0,16,1,1,1000.0
cpd00067_e0,16,1,1,1000.0000002
cpd00085_e0,16,1,1,1000.0
cpd00099_e0,16,1,1,1000.0
cpd00106_e0,16,1,1,1000.0
cpd00108_e0,16,1,1,1000.0
cpd00116_e0,16,1,1,1000.0
cpd00129_e0,16,1,1,1000.0
cpd00142_e0,16,1,1,1000.0
cpd00149_e0,16,1,1,1000.0
cpd00166_e0,16,1,1,1000.0
cpd00204_e0,16,1,1,5.2843430083e-15
cpd00205_e0,16,1,1,1000.0
cpd00229_e0,16,1,1,3.7465891275e-12
cpd00239_e0,16,1,1,1000.0
cpd00254_e0,16,1,1,1000.0
cpd00971_e0,16,1,1,1000.0
cpd09695_e0,16,1,1,1000.0
cpd10515_e0,16,1,1,1000.0
cpd10516_e0,16,1,1,1000.0
cpd15380_e0,16,1,1,1000.0
tRNA[e],16,1,1,3.2390871158e-13
Cadmium[e],17,1,1,1000.0
HCO3[e],17,1,1,1000.0
Molybdenum[e],17,1,1,1000.0
Photon[e],17,1,1,0.016269465723
S_Adenosyl_4_methylthio_2_oxobutanoate[e],17,1,1,3.5512617825e-12
S_Methyl_5_thio_D_ribose[e],17,1,1,3.4729105864e-11
Selenate[e],17,1,1,1000.0
biomass[e],17,1,1,7.723895511e-10
cpd00001_e0,17,1,1,1000.0
cpd00007_e0,17,1,1,1000.0
cpd00009_e0,17,1,1,1000.0
cpd00011_e0,17,1,1,1000.0
cpd00012_e0,17,1,1,1000.0
cpd00013_e0,17,1,1,999.99999999
cpd00025_e0,17,1,1,8.4839381988e-11
cpd00029_e0,17,1,1,1000.0
cpd00030_e0,17,1,1,1000.0
cpd00034_e0,17,1,1,1000.0
cpd00036_e0,17,1,1,1000.0
cpd00048_e0,17,1,1,1000.0
cpd00051_e0,17,1,1,1000.0
cpd00054_e0,17,1,1,1000.0
cpd00058_e0,17,1,1,1000.0
cpd00063_e0,17,1,1,1000.0
cpd00067_e0,17,1,1,1000.0000002
cpd00085_e0,17,1,1,1000.0
cpd00099_e0,17,1,1,1000.0
cpd00106_e0,17,1,1,1000.0
cpd00108_e0,17,1,1,1000.0
cpd00116_e0,17,1,1,1000.0
cpd00129_e0,17,1,1,1000.0
cpd00142_e0,17,1,1,1000.0
cpd00149_e0,17,1,1,1000.0
cpd00166_e0,17,1,1,1000.0
cpd00204_e0,17,1,1,6.4880722292e-15
cpd00205_e0,17,1,1,1000.0
cpd00229_e0,17,1,1,4.6000308523e-12
cpd00239_e0,17,1,1,1000.0
cpd00254_e0,17,1,1,1000.0
cpd00971_e0,17,1,1,1000.0
cpd09695_e0,17,1,1,1000.0
cpd10515_e0,17,1,1,1000.0
cpd10516_e0,17,1,1,1000.0
cpd15380_e0,17,1,1,1000.0
tRNA[e],17,1,1,3.9769241193000003e-13
Cadmium[e],18,1,1,1000.0
HCO3[e],18,1,1,1000.0
Molybdenum[e],18,1,1,1000.0
Photon[e],18,1,1,0.017220443872
S_Adenosyl_4_methylthio_2_oxobutanoate[e],18,1,1,4.2756749151e-12
S_Methyl_5_thio_D_ribose[e],18,1,1,4.1813410518e-11
Selenate[e],18,1,1,1000.0
biomass[e],18,1,1,9.2994739071e-10
cpd00001_e0,18,1,1,1000.0
cpd00007_e0,18,1,1,1000.0
cpd00009_e0,18,1,1,1000.0
cpd00011_e0,18,1,1,1000.0
cpd00012_e0,18,1,1,1000.0
cpd00013_e0,18,1,1,999.99999999
cpd00025_e0,18,1,1,1.0214555828e-10
cpd00029_e0,18,1,1,1000.0
cpd00030_e0,18,1,1,1000.0
cpd00034_e0,18,1,1,1000.0
cpd00036_e0,18,1,1,1000.0
cpd00048_e0,18,1,1,1000.0
cpd00051_e0,18,1,1,1000.0
cpd00054_e0,18,1,1,1000.0
cpd00058_e0,18,1,1,1000.0
cpd00063_e0,18,1,1,1000.0
cpd00067_e0,18,1,1,1000.0000003
cpd00085_e0,18,1,1,1000.0
cpd00099_e0,18,1,1,1000.0
cpd00106_e0,18,1,1,1000.0
cpd00108_e0,18,1,1,1000.0
cpd00116_e0,18,1,1,1000.0
cpd00129_e0,18,1,1,1000.0
cpd00142_e0,18,1,1,1000.0
cpd00149_e0,18,1,1,1000.0
cpd00166_e0,18,1,1,1000.0
cpd00204_e0,18,1,1,7.811558081899999e-15
cpd00205_e0,18,1,1,1000.0
cpd00229_e0,18,1,1,5.5383798009e-12
cpd00239_e0,18,1,1,1000.0
cpd00254_e0,18,1,1,1000.0
cpd00971_e0,18,1,1,1000.0
cpd09695_e0,18,1,1,1000.0
cpd10515_e0,18,1,1,1000.0
cpd10516_e0,18,1,1,1000.0
cpd15380_e0,18,1,1,1000.0
tRNA[e],18,1,1,4.788167062200001e-13
Cadmium[e],19,1,1,1000.0
HCO3[e],19,1,1,1000.0
Molybdenum[e],19,1,1,1000.0
Photon[e],19,1,1,0.01815961999
S_Adenosyl_4_methylthio_2_oxobutanoate[e],19,1,1,5.0650090927e-12
S_Methyl_5_thio_D_ribose[e],19,1,1,4.9532602145e-11
Selenate[e],19,1,1,1000.0
biomass[e],19,1,1,1.1016253769e-09
cpd00001_e0,19,1,1,1000.0
cpd00007_e0,19,1,1,1000.0
cpd00009_e0,19,1,1,1000.0
cpd00011_e0,19,1,1,1000.0
cpd00012_e0,19,1,1,1000.0
cpd00013_e0,19,1,1,999.99999999
cpd00025_e0,19,1,1,1.2100269355e-10
cpd00029_e0,19,1,1,1000.0
cpd00030_e0,19,1,1,1000.0
cpd00034_e0,19,1,1,1000.0
cpd00036_e0,19,1,1,1000.0
cpd00048_e0,19,1,1,1000.0
cpd00051_e0,19,1,1,1000.0
cpd00054_e0,19,1,1,1000.0
cpd00058_e0,19,1,1,1000.0
cpd00063_e0,19,1,1,1000.0
cpd00067_e0,19,1,1,1000.0000003
cpd00085_e0,19,1,1,1000.0
cpd00099_e0,19,1,1,1000.0
cpd00106_e0,19,1,1,1000.0
cpd00108_e0,19,1,1,1000.0
cpd00116_e0,19,1,1,1000.0
cpd00129_e0,19,1,1,1000.0
cpd00142_e0,19,1,1,1000.0
cpd00149_e0,19,1,1,1000.0
cpd00166_e0,19,1,1,1000.0
cpd00204_e0,19,1,1,9.253653165599999e-15
cpd00205_e0,19,1,1,1000.0
cpd00229_e0,19,1,1,6.5608224684e-12
cpd00239_e0,19,1,1,1000.0
cpd00254_e0,19,1,1,1000.0
cpd00971_e0,19,1,1,1000.0
cpd09695_e0,19,1,1,1000.0
cpd10515_e0,19,1,1,1000.0
cpd10516_e0,19,1,1,1000.0
cpd15380_e0,19,1,1,1000.0
tRNA[e],19,1,1,5.6721126346e-13
Cadmium[e],20,1,1,1000.0
HCO3[e],20,1,1,1000.0
Molybdenum[e],20,1,1,1000.0
Photon[e],20,1,1,0.01908635041
S_Adenosyl_4_methylthio_2_oxobutanoate[e],20,1,1,5.918603385e-12
S_Methyl_5_thio_D_ribose[e],20,1,1,5.7880217263e-11
Selenate[e],20,1,1,1000.0
biomass[e],20,1,1,1.2872797591e-09
cpd00001_e0,20,1,1,1000.0
cpd00007_e0,20,1,1,1000.0
cpd00009_e0,20,1,1,1000.0
cpd00011_e0,20,1,1,1000.0
cpd00012_e0,20,1,1,1000.0
cpd00013_e0,20,1,1,999.99999999
cpd00025_e0,20,1,1,1.4139499822e-10
cpd00029_e0,20,1,1,1000.0
cpd00030_e0,20,1,1,1000.0
cpd00034_e0,20,1,1,1000.0
cpd00036_e0,20,1,1,1000.0
cpd00048_e0,20,1,1,1000.0
cpd00051_e0,20,1,1,1000.0
cpd00054_e0,20,1,1,1000.0
cpd00058_e0,20,1,1,1000.0
cpd00063_e0,20,1,1,1000.0
cpd00067_e0,20,1,1,1000.0000003
cpd00085_e0,20,1,1,1000.0
cpd00099_e0,20,1,1,1000.0
cpd00106_e0,20,1,1,1000.0
cpd00108_e0,20,1,1,1000.0
cpd00116_e0,20,1,1,1000.0
cpd00129_e0,20,1,1,1000.0
cpd00142_e0,20,1,1,1000.0
cpd00149_e0,20,1,1,1000.0
cpd00166_e0,20,1,1,1000.0
cpd00204_e0,20,1,1,1.0813149976e-14
cpd00205_e0,20,1,1,1000.0
cpd00229_e0,20,1,1,7.6665027366e-12
cpd00239_e0,20,1,1,1000.0
cpd00254_e0,20,1,1,1000.0
cpd00971_e0,20,1,1,1000.0
cpd09695_e0,20,1,1,1000.0
cpd10515_e0,20,1,1,1000.0
cpd10516_e0,20,1,1,1000.0
cpd15380_e0,20,1,1,1000.0
tRNA[e],20,1,1,6.6280206857e-13
Cadmium[e],21,1,1,1000.0
HCO3[e],21,1,1,1000.0
Molybdenum[e],21,1,1,1000.0
Photon[e],21,1,1,0.02
S_Adenosyl_4_methylthio_2_oxobutanoate[e],21,1,1,6.835763672e-12
S_Methyl_5_thio_D_ribose[e],21,1,1,6.6849467814e-11
Selenate[e],21,1,1,1000.0
biomass[e],21,1,1,1.4867595681e-09
cpd00001_e0,21,1,1,1000.0
cpd00007_e0,21,1,1,1000.0
cpd00009_e0,21,1,1,1000.0
cpd00011_e0,21,1,1,1000.0
cpd00012_e0,21,1,1,1000.0
cpd00013_e0,21,1,1,999.99999999
cpd00025_e0,21,1,1,1.6330588981e-10
cpd00029_e0,21,1,1,1000.0
cpd00030_e0,21,1,1,1000.0
cpd00034_e0,21,1,1,1000.0
cpd00036_e0,21,1,1,1000.0
cpd00048_e0,21,1,1,1000.0
cpd00051_e0,21,1,1,1000.0
cpd00054_e0,21,1,1,1000.0
cpd00058_e0,21,1,1,1000.0
cpd00063_e0,21,1,1,1000.0
cpd00067_e0,21,1,1,1000.0000004
cpd00085_e0,21,1,1,1000.0
cpd00099_e0,21,1,1,1000.0
cpd00106_e0,21,1,1,1000.0
cpd00108_e0,21,1,1,1000.0
cpd00116_e0,21,1,1,1000.0
cpd00129_e0,21,1,1,1000.0
cpd00142_e0,21,1,1,1000.0
cpd00149_e0,21,1,1,1000.0
cpd00166_e0,21,1,1,1000.0
cpd00204_e0,21,1,1,1.2488780372e-14
cpd00205_e0,21,1,1,1000.0
cpd00229_e0,21,1,1,8.8545214958e-12
cpd00239_e0,21,1,1,1000.0
cpd00254_e0,21,1,1,1000.0
cpd00971_e0,21,1,1,1000.0
cpd09695_e0,21,1,1,1000.0
cpd10515_e0,21,1,1,1000.0
cpd10516_e0,21,1,1,1000.0
cpd15380_e0,21,1,1,1000.0
tRNA[e],21,1,1,7.655113896400001e-13
Cadmium[e],22,1,1,1000.0
HCO3[e],22,1,1,1000.0
Molybdenum[e],22,1,1,1000.0
Photon[e],22,1,1,0.020899942589
S_Adenosyl_4_methylthio_2_oxobutanoate[e],22,1,1,7.8157623434e-12
S_Methyl_5_thio_D_ribose[e],22,1,1,7.6433238229e-11
Selenate[e],22,1,1,1000.0
biomass[e],22,1,1,1.6999065509e-09
cpd00001_e0,22,1,1,1000.0
cpd00007_e0,22,1,1,1000.0
cpd00009_e0,22,1,1,1000.0
cpd00011_e0,22,1,1,1000.0
cpd00012_e0,22,1,1,1000.0
cpd00013_e0,22,1,1,999.99999999
cpd00025_e0,22,1,1,1.8671798578e-10
cpd00029_e0,22,1,1,1000.0
cpd00030_e0,22,1,1,1000.0
cpd00034_e0,22,1,1,1000.0
cpd00036_e0,22,1,1,1000.0
cpd00048_e0,22,1,1,1000.0
cpd00051_e0,22,1,1,1000.0
cpd00054_e0,22,1,1,1000.0
cpd00058_e0,22,1,1,1000.0
cpd00063_e0,22,1,1,1000.0
cpd00067_e0,22,1,1,1000.0000004
cpd00085_e0,22,1,1,1000.0
cpd00099_e0,22,1,1,1000.0
cpd00106_e0,22,1,1,1000.0
cpd00108_e0,22,1,1,1000.0
cpd00116_e0,22,1,1,1000.0
cpd00129_e0,22,1,1,1000.0
cpd00142_e0,22,1,1,1000.0
cpd00149_e0,22,1,1,1000.0
cpd00166_e0,22,1,1,1000.0
cpd00204_e0,22,1,1,1.4279215027e-14
cpd00205_e0,22,1,1,1000.0
cpd00229_e0,22,1,1,1.0123936256e-11
cpd00239_e0,22,1,1,1000.0
cpd00254_e0,22,1,1,1000.0
cpd00971_e0,22,1,1,1000.0
cpd09695_e0,22,1,1,1000.0
cpd10515_e0,22,1,1,1000.0
cpd10516_e0,22,1,1,1000.0
cpd15380_e0,22,1,1,1000.0
tRNA[e],22,1,1,8.752577443800001e-13
Cadmium[e],23,1,1,1000.0
HCO3[e],23,1,1,1000.0
Molybdenum[e],23,1,1,1000.0
Photon[e],23,1,1,0.021785561401
S_Adenosyl_4_methylthio_2_oxobutanoate[e],23,1,1,8.8578379947e-12
S_Methyl_5_thio_D_ribose[e],23,1,1,8.662408245e-11
Selenate[e],23,1,1,1000.0
biomass[e],23,1,1,1.9265551039e-09
cpd00001_e0,23,1,1,1000.0
cpd00007_e0,23,1,1,1000.0
cpd00009_e0,23,1,1,1000.0
cpd00011_e0,23,1,1,1000.0
cpd00012_e0,23,1,1,1000.0
cpd00013_e0,23,1,1,999.99999998
cpd00025_e0,23,1,1,2.1161309621e-10
cpd00029_e0,23,1,1,1000.0
cpd00030_e0,23,1,1,1000.0
cpd00034_e0,23,1,1,1000.0
cpd00036_e0,23,1,1,1000.0
cpd00048_e0,23,1,1,1000.0
cpd00051_e0,23,1,1,1000.0
cpd00054_e0,23,1,1,1000.0
cpd00058_e0,23,1,1,1000.0
cpd00063_e0,23,1,1,1000.0
cpd00067_e0,23,1,1,1000.0000004
cpd00085_e0,23,1,1,1000.0
cpd00099_e0,23,1,1,1000.0
cpd00106_e0,23,1,1,1000.0
cpd00108_e0,23,1,1,1000.0
cpd00116_e0,23,1,1,1000.0
cpd00129_e0,23,1,1,1000.0
cpd00142_e0,23,1,1,1000.0
cpd00149_e0,23,1,1,1000.0
cpd00166_e0,23,1,1,1000.0
cpd00204_e0,23,1,1,1.6183062873e-14
cpd00205_e0,23,1,1,1000.0
cpd00229_e0,23,1,1,1.1473760752e-11
cpd00239_e0,23,1,1,1000.0
cpd00254_e0,23,1,1,1000.0
cpd00971_e0,23,1,1,1000.0
cpd09695_e0,23,1,1,1000.0
cpd10515_e0,23,1,1,1000.0
cpd10516_e0,23,1,1,1000.0
cpd15380_e0,23,1,1,1000.0
tRNA[e],23,1,1,9.9195586594e-13
Cadmium[e],24,1,1,1000.0
HCO3[e],24,1,1,1000.0
Molybdenum[e],24,1,1,1000.0
Photon[e],24,1,1,0.022656249477
S_Adenosyl_4_methylthio_2_oxobutanoate[e],24,1,1,9.9611951204e-12
S_Methyl_5_thio_D_ribose[e],24,1,1,9.7414220933e-11
Selenate[e],24,1,1,1000.0
biomass[e],24,1,1,2.1665322071e-09
cpd00001_e0,24,1,1,1000.0
cpd00007_e0,24,1,1,1000.0
cpd00009_e0,24,1,1,1000.0
cpd00011_e0,24,1,1,1000.0
cpd00012_e0,24,1,1,1000.0
cpd00013_e0,24,1,1,999.99999998
cpd00025_e0,24,1,1,2.3797221654e-10
cpd00029_e0,24,1,1,1000.0
cpd00030_e0,24,1,1,1000.0
cpd00034_e0,24,1,1,1000.0
cpd00036_e0,24,1,1,1000.0
cpd00048_e0,24,1,1,1000.0
cpd00051_e0,24,1,1,1000.0
cpd00054_e0,24,1,1,1000.0
cpd00058_e0,24,1,1,1000.0
cpd00063_e0,24,1,1,1000.0
cpd00067_e0,24,1,1,1000.0000005
cpd00085_e0,24,1,1,1000.0
cpd00099_e0,24,1,1,1000.0
cpd00106_e0,24,1,1,1000.0
cpd00108_e0,24,1,1,1000.0
cpd00116_e0,24,1,1,1000.0
cpd00129_e0,24,1,1,1000.0
cpd00142_e0,24,1,1,1000.0
cpd00149_e0,24,1,1,1000.0
cpd00166_e0,24,1,1,1000.0
cpd00204_e0,24,1,1,1.8198870539e-14
cpd00205_e0,24,1,1,1000.0
cpd00229_e0,24,1,1,1.2902964548e-11
cpd00239_e0,24,1,1,1000.0
cpd00254_e0,24,1,1,1000.0
cpd00971_e0,24,1,1,1000.0
cpd09695_e0,24,1,1,1000.0
cpd10515_e0,24,1,1,1000.0
cpd10516_e0,24,1,1,1000.0
cpd15380_e0,24,1,1,1000.0
tRNA[e],24,1,1,1.1155166687e-12
Cadmium[e],25,1,1,1000.0
HCO3[e],25,1,1,1000.0
Molybdenum[e],25,1,1,1000.0
Photon[e],25,1,1,0.023511410092
S_Adenosyl_4_methylthio_2_oxobutanoate[e],25,1,1,1.1125003809e-11
S_Methyl_5_thio_D_ribose[e],25,1,1,1.0879553767e-10
Selenate[e],25,1,1,1000.0
biomass[e],25,1,1,2.4196573569e-09
cpd00001_e0,25,1,1,1000.0
cpd00007_e0,25,1,1,1000.0
cpd00009_e0,25,1,1,1000.0
cpd00011_e0,25,1,1,1000.0
cpd00012_e0,25,1,1,1000.0
cpd00013_e0,25,1,1,999.99999998
cpd00025_e0,25,1,1,2.6577552026e-10
cpd00029_e0,25,1,1,1000.0
cpd00030_e0,25,1,1,1000.0
cpd00034_e0,25,1,1,1000.0
cpd00036_e0,25,1,1,1000.0
cpd00048_e0,25,1,1,1000.0
cpd00051_e0,25,1,1,1000.0
cpd00054_e0,25,1,1,1000.0
cpd00058_e0,25,1,1,1000.0
cpd00063_e0,25,1,1,1000.0
cpd00067_e0,25,1,1,1000.0000005
cpd00085_e0,25,1,1,1000.0
cpd00099_e0,25,1,1,1000.0
cpd00106_e0,25,1,1,1000.0
cpd00108_e0,25,1,1,1000.0
cpd00116_e0,25,1,1,1000.0
cpd00129_e0,25,1,1,1000.0
cpd00142_e0,25,1,1,1000.0
cpd00149_e0,25,1,1,1000.0
cpd00166_e0,25,1,1,1000.0
cpd00204_e0,25,1,1,2.0325121798e-14
cpd00205_e0,25,1,1,1000.0
cpd00229_e0,25,1,1,1.441047264e-11
cpd00239_e0,25,1,1,1000.0
cpd00254_e0,25,1,1,1000.0
cpd00971_e0,25,1,1,1000.0
cpd09695_e0,25,1,1,1000.0
cpd10515_e0,25,1,1,1000.0
cpd10516_e0,25,1,1,1000.0
cpd15380_e0,25,1,1,1000.0
tRNA[e],25,1,1,1.2458472139e-12
Cadmium[e],26,1,1,1000.0
HCO3[e],26,1,1,1000.0
Molybdenum[e],26,1,1,1000.0
Photon[e],26,1,1,0.02435045716
S_Adenosyl_4_methylthio_2_oxobutanoate[e],26,1,1,1.2348399445e-11
S_Methyl_5_thio_D_ribose[e],26,1,1,1.2075957726e-10
Selenate[e],26,1,1,1000.0
biomass[e],26,1,1,2.6857425018e-09
cpd00001_e0,26,1,1,1000.0
cpd00007_e0,26,1,1,1000.0
cpd00009_e0,26,1,1,1000.0
cpd00011_e0,26,1,1,1000.0
cpd00012_e0,26,1,1,1000.0
cpd00013_e0,26,1,1,999.99999998
cpd00025_e0,26,1,1,2.9500235174e-10
cpd00029_e0,26,1,1,1000.0
cpd00030_e0,26,1,1,1000.0
cpd00034_e0,26,1,1,1000.0
cpd00036_e0,26,1,1,1000.0
cpd00048_e0,26,1,1,1000.0
cpd00051_e0,26,1,1,1000.0
cpd00054_e0,26,1,1,1000.0
cpd00058_e0,26,1,1,1000.0
cpd00063_e0,26,1,1,1000.0
cpd00067_e0,26,1,1,1000.0000006
cpd00085_e0,26,1,1,1000.0
cpd00099_e0,26,1,1,1000.0
cpd00106_e0,26,1,1,1000.0
cpd00108_e0,26,1,1,1000.0
cpd00116_e0,26,1,1,1000.0
cpd00129_e0,26,1,1,1000.0
cpd00142_e0,26,1,1,1000.0
cpd00149_e0,26,1,1,1000.0
cpd00166_e0,26,1,1,1000.0
cpd00204_e0,26,1,1,2.2560237015e-14
cpd00205_e0,26,1,1,1000.0
cpd00229_e0,26,1,1,1.5995165072e-11
cpd00239_e0,26,1,1,1000.0
cpd00254_e0,26,1,1,1000.0
cpd00971_e0,26,1,1,1000.0
cpd09695_e0,26,1,1,1000.0
cpd10515_e0,26,1,1,1000.0
cpd10516_e0,26,1,1,1000.0
cpd15380_e0,26,1,1,1000.0
tRNA[e],26,1,1,1.3828506766e-12
Cadmium[e],27,1,1,1000.0
HCO3[e],27,1,1,1000.0
Molybdenum[e],27,1,1,1000.0
Photon[e],27,1,1,0.025172815642
S_Adenosyl_4_methylthio_2_oxobutanoate[e],27,1,1,1.3630482413e-11
S_Methyl_5_thio_D_ribose[e],27,1,1,1.3329754203e-10
Selenate[e],27,1,1,1000.0
biomass[e],27,1,1,2.9645919781e-09
cpd00001_e0,27,1,1,1000.0
cpd00007_e0,27,1,1,1000.0
cpd00009_e0,27,1,1,1000.0
cpd00011_e0,27,1,1,1000.0
cpd00012_e0,27,1,1,1000.0
cpd00013_e0,27,1,1,999.99999997
cpd00025_e0,27,1,1,3.2563121927e-10
cpd00029_e0,27,1,1,1000.0
cpd00030_e0,27,1,1,1000.0
cpd00034_e0,27,1,1,1000.0
cpd00036_e0,27,1,1,1000.0
cpd00048_e0,27,1,1,1000.0
cpd00051_e0,27,1,1,1000.0
cpd00054_e0,27,1,1,1000.0
cpd00058_e0,27,1,1,1000.0
cpd00063_e0,27,1,1,1000.0
cpd00067_e0,27,1,1,1000.0000006
cpd00085_e0,27,1,1,1000.0
cpd00099_e0,27,1,1,1000.0
cpd00106_e0,27,1,1,1000.0
cpd00108_e0,27,1,1,1000.0
cpd00116_e0,27,1,1,1000.0
cpd00129_e0,27,1,1,1000.0
cpd00142_e0,27,1,1,1000.0
cpd00149_e0,27,1,1,1000.0
cpd00166_e0,27,1,1,1000.0
cpd00204_e0,27,1,1,2.4902572616e-14
cpd00205_e0,27,1,1,1000.0
cpd00229_e0,27,1,1,1.7655876551e-11
cpd00239_e0,27,1,1,1000.0
cpd00254_e0,27,1,1,1000.0
cpd00971_e0,27,1,1,1000.0
cpd09695_e0,27,1,1,1000.0
cpd10515_e0,27,1,1,1000.0
cpd10516_e0,27,1,1,1000.0
cpd15380_e0,27,1,1,1000.0
tRNA[e],27,1,1,1.5264263123e-12
Cadmium[e],28,1,1,1000.0
HCO3[e],28,1,1,1000.0
Molybdenum[e],28,1,1,1000.0
Photon[e],28,1,1,0.025977921933
S_Adenosyl_4_methylthio_2_oxobutanoate[e],28,1,1,1.4970317823e-11
S_Methyl_5_thio_D_ribose[e],28,1,1,1.4640028934e-10
Selenate[e],28,1,1,1000.0
biomass[e],28,1,1,3.2560024496e-09
cpd00001_e0,28,1,1,1000.0
cpd00007_e0,28,1,1,1000.0
cpd00009_e0,28,1,1,1000.0
cpd00011_e0,28,1,1,1000.0
cpd00012_e0,28,1,1,1000.0
cpd00013_e0,28,1,1,999.99999997
cpd00025_e0,28,1,1,3.5763978834e-10
cpd00029_e0,28,1,1,1000.0
cpd00030_e0,28,1,1,1000.0
cpd00034_e0,28,1,1,1000.0
cpd00036_e0,28,1,1,1000.0
cpd00048_e0,28,1,1,1000.0
cpd00051_e0,28,1,1,1000.0
cpd00054_e0,28,1,1,1000.0
cpd00058_e0,28,1,1,1000.0
cpd00063_e0,28,1,1,1000.0
cpd00067_e0,28,1,1,1000.0000007
cpd00085_e0,28,1,1,1000.0
cpd00099_e0,28,1,1,1000.0
cpd00106_e0,28,1,1,1000.0
cpd00108_e0,28,1,1,1000.0
cpd00116_e0,28,1,1,1000.0
cpd00129_e0,28,1,1,1000.0
cpd00142_e0,28,1,1,1000.0
cpd00149_e0,28,1,1,1000.0
cpd00166_e0,28,1,1,1000.0
cpd00204_e0,28,1,1,2.7350420576e-14
cpd00205_e0,28,1,1,1000.0
cpd00229_e0,28,1,1,1.9391396093e-11
cpd00239_e0,28,1,1,1000.0
cpd00254_e0,28,1,1,1000.0
cpd00971_e0,28,1,1,1000.0
cpd09695_e0,28,1,1,1000.0
cpd10515_e0,28,1,1,1000.0
cpd10516_e0,28,1,1,1000.0
cpd15380_e0,28,1,1,1000.0
tRNA[e],28,1,1,1.6764694261e-12
Cadmium[e],29,1,1,1000.0
HCO3[e],29,1,1,1000.0
Molybdenum[e],29,1,1,1000.0
Photon[e],29,1,1,0.026765224254
S_Adenosyl_4_methylthio_2_oxobutanoate[e],29,1,1,1.6366935237e-11
S_Methyl_5_thio_D_ribose[e],29,1,1,1.6005832893e-10
Selenate[e],29,1,1,1000.0
biomass[e],29,1,1,3.559762849e-09
cpd00001_e0,29,1,1,1000.0
cpd00007_e0,29,1,1,1000.0
cpd00009_e0,29,1,1,1000.0
cpd00011_e0,29,1,1,1000.0
cpd00012_e0,29,1,1,1000.0
cpd00013_e0,29,1,1,999.99999997
cpd00025_e0,29,1,1,3.9100487534e-10
cpd00029_e0,29,1,1,1000.0
cpd00030_e0,29,1,1,1000.0
cpd00034_e0,29,1,1,1000.0
cpd00036_e0,29,1,1,1000.0
cpd00048_e0,29,1,1,1000.0
cpd00051_e0,29,1,1,1000.0
cpd00054_e0,29,1,1,1000.0
cpd00058_e0,29,1,1,1000.0
cpd00063_e0,29,1,1,1000.0
cpd00067_e0,29,1,1,1000.0000007
cpd00085_e0,29,1,1,1000.0
cpd00099_e0,29,1,1,1000.0
cpd00106_e0,29,1,1,1000.0
cpd00108_e0,29,1,1,1000.0
cpd00116_e0,29,1,1,1000.0
cpd00129_e0,29,1,1,1000.0
cpd00142_e0,29,1,1,1000.0
cpd00149_e0,29,1,1,1000.0
cpd00166_e0,29,1,1,1000.0
cpd00204_e0,29,1,1,2.9902007932e-14
cpd00205_e0,29,1,1,1000.0
cpd00229_e0,29,1,1,2.1200466668e-11
cpd00239_e0,29,1,1,1000.0
cpd00254_e0,29,1,1,1000.0
cpd00971_e0,29,1,1,1000.0
cpd09695_e0,29,1,1,1000.0
cpd10515_e0,29,1,1,1000.0
cpd10516_e0,29,1,1,1000.0
cpd15380_e0,29,1,1,1000.0
tRNA[e],29,1,1,1.8328713423e-12
Cadmium[e],30,1,1,1000.0
HCO3[e],30,1,1,1000.0
Molybdenum[e],30,1,1,1000.0
Photon[e],30,1,1,0.027534183028
S_Adenosyl_4_methylthio_2_oxobutanoate[e],30,1,1,1.7819328429e-11
S_Methyl_5_thio_D_ribose[e],30,1,1,1.7426182054e-10
Selenate[e],30,1,1,1000.0
biomass[e],30,1,1,3.8756543249e-09
cpd00001_e0,30,1,1,1000.0
cpd00007_e0,30,1,1,1000.0
cpd00009_e0,30,1,1,1000.0
cpd00011_e0,30,1,1,1000.0
cpd00012_e0,30,1,1,1000.0
cpd00013_e0,30,1,1,999.99999997
cpd00025_e0,30,1,1,4.2570244154e-10
cpd00029_e0,30,1,1,1000.0
cpd00030_e0,30,1,1,1000.0
cpd00034_e0,30,1,1,1000.0
cpd00036_e0,30,1,1,1000.0
cpd00048_e0,30,1,1,1000.0
cpd00051_e0,30,1,1,1000.0
cpd00054_e0,30,1,1,1000.0
cpd00058_e0,30,1,1,1000.0
cpd00063_e0,30,1,1,1000.0
cpd00067_e0,30,1,1,1000.0000008
cpd00085_e0,30,1,1,1000.0
cpd00099_e0,30,1,1,1000.0
cpd00106_e0,30,1,1,1000.0
cpd00108_e0,30,1,1,1000.0
cpd00116_e0,30,1,1,1000.0
cpd00129_e0,30,1,1,1000.0
cpd00142_e0,30,1,1,1000.0
cpd00149_e0,30,1,1,1000.0
cpd00166_e0,30,1,1,1000.0
cpd00204_e0,30,1,1,3.2555496329e-14
cpd00205_e0,30,1,1,1000.0
cpd00229_e0,30,1,1,2.3081784887e-11
cpd00239_e0,30,1,1,1000.0
cpd00254_e0,30,1,1,1000.0
cpd00971_e0,30,1,1,1000.0
cpd09695_e0,30,1,1,1000.0
