Pathway.Number,Metabolite,Broad.pathway.description,Kind.of.Metabolism..Synthesis..Degradation..Transport.,Subpathway,Step,StepName,Enzyme,Step.description,Name,Definition,KEGG.Reaction,KEGG.Enzyme,KO,Category.of.Metabolism,Gene,EnzymeName,Diagnostic,DeltaGm,DeltaG0,ATP.Requirement,ATP.Creation,O2.Requirement,NAD..NADP..Req.,NADH.NADPH.Requirement,FAD.Req.,FADH2.Requirement,Notes,Gene.Call.ID,Inferred Presence
11,Pectin,Pectin Degradation,Degradation,1,1,Pectin pectylhydrolase,1,hydrolysis,Pectin pectylhydrolase,Pectin + n H2O <=> n Methanol + Pectate,R02362,3.1.1.11,K01051,Oligosaccharide,pec1,Pectin pectylhydrolase 1,1,,,,,,,,,,,2366,1
11,Pectin,Pectin Degradation,Degradation,1,1,Pectin pectylhydrolase,2,,,,,,pecpul1ce12,Oligosaccharide,pecpul1_ce12,Pectin pectylhydrolase 2,1,,,,,,,,,,,2361,1
11,Pectin,Pectin Degradation,Degradation,1,1,Pectin pectylhydrolase,3,,,,,,pecpul1ce8,Oligosaccharide,pecpul1_ce8,Pectin pectylhydrolase 3,1,,,,,,,,,,,2366,1
11,Pectin,Pectin Degradation,Degradation,1,1,Pectin pectylhydrolase,4,,,,,,pecpul2pl1ce8,Oligosaccharide,pecpul2_PL1/CE8,Pectin pectylhydrolase 4,1,,,,,,,,,,,3813,1
11,Pectin,Pectin Degradation,Degradation,1,2,Pectate lyase,1,,,,,,pl1,Oligosaccharide,PL1,Pectate lyase 1,1,,,,,,,,,,,,1
11,Pectin,Pectin Degradation,Degradation,1,2,Pectate lyase,2,,,,,,pecpul1gh28,Oligosaccharide,pecpul1_gh28,Pectate lyase 2,1,,,,,,,,,,,2365,1
11,Pectin,Pectin Degradation,Degradation,1,2,Pectate lyase,3,,,,,,pecpul2pl1,Oligosaccharide,pecpul2_pl1,Pectate lyase 3,1,,,,,,,,,,,3811,1
11,Pectin,Pectin Degradation,Degradation,1,3,Oligosaccharide transporter,1,transport,,,,,pecpul1tbdr,Oligosaccharide,pecpul1_tbdr,Oligosaccharide transporter 1,0,,,,,,,,,,,2363,1
11,Pectin,Pectin Degradation,Degradation,1,3,Oligosaccharide transporter,2,transport,,,,,pecpul2tbdr,Oligosaccharide,pecpul2_tbdr,Oligosaccharide transporter 2,0,,,,,,,,,,,3812,1
11,Pectin,Pectin Degradation,Degradation,1,4,Rhamnogalacturonyl Hydrolase,1,,,,,,pecpul1gh105,Oligosaccharide,pecpul1_gh105,Rhamnogalacturonyl Hydrolase 1,1,-26,-8.9,,,,,,,,,2364,1
11,Pectin,Pectin Degradation,Degradation,1,4,Rhamnogalacturonyl Hydrolase,2,hydrolysis,"Poly(1,4-alpha-D-galacturonide) galacturonohydrolase",Pectate + H2O <=> Pectate + D-Galacturonate,R07413;R04320,3.2.1.67,K01184,Oligosaccharide,pec3,Rhamnogalacturonyl Hydrolase 2,1,-26,-8.9,,,,,,,,,2844,1
11,Pectin,Pectin Degradation,Degradation,1,5,Monosaccharide Transporter,1,,,,,,pecpul1trapt1,Oligosaccharide,pecpul1_TRAPT1,Monosaccharide Transporter 1,0,,,,,,,,,,,2342,1
11,Pectin,Pectin Degradation,Degradation,1,5,Monosaccharide Transporter,2,,,,,,pecpul1trapt2,Oligosaccharide,pecpul1_TRAPT2,Monosaccharide Transporter 2,0,,,,,,,,,,,2343,1
11,Pectin,Pectin Degradation,Degradation,1,5,Monosaccharide Transporter,3,,,,,,pecpul1trapt3,Oligosaccharide,pecpul1_TRAPT3,Monosaccharide Transporter 3,0,,,,,,,,,,,2344,1
11,Pectin,Pectin Degradation,Degradation,1,6,Glucuronate isomerase,1,,,,,,pecpul1uxac,Oligosaccharide,pecpul1_uxaC,Glucuronate isomerase,1,,,,,,,,,,,2347,1
11,Pectin,Pectin Degradation,Degradation,1,7,D-glucuronate Aldose-ketose-isomerase,1,isomerization,D-glucuronate aldose-ketose-isomerase,D-Glucuronate <=> D-Fructuronate,R01482,5.3.1.12,K01812,Oligosaccharide,uxaC,D-glucuronate Aldose-ketose-isomerase,0,0.6,0.6,,,,,,,,,2347,1
11,Pectin,Pectin Degradation,Degradation,1,8,D-tagaturonate 3-epimerase,1,isomerization,D-tagaturonate 3-epimerase,D-Tagaturonate <=> D-Fructuronate,R11624,5.1.2.7,K21619,Oligosaccharide,uxaE,D-tagaturonate 3-epimerase,1,,,,,,,,,,,,0
11,Pectin,Pectin Degradation,Degradation,1,9,Fructuronate reductase,1,,,,,,pecpul1uxab,Oligosaccharide,pecpul1_uxuB,Fructuronate reductase,1,,,,,,,,,,,2348,1
11,Pectin,Pectin Degradation,Degradation,1,10,D-altronate dehydratase,1,,,,,,pecpul1uxaa,Oligosaccharide,pecpul1_uxaA,D-altronate dehydratase,1,,,,,,,,,,,2346,1
11,Pectin,Pectin Degradation,Degradation,1,11,Dimer Lyase,1,,,,,,algpulkdgf,Oligosaccharide,pecpul_kdgF,Dimer Lyase,0,,,,,,,,,,,,
11,Pectin,Pectin Degradation,Degradation,1,12,4-deoxy-L-threo-5-hex-osulose-uronate Ketol-isomerase,1,,,,,,pecpul1kdui,Oligosaccharide,pecpul1_kduI,4-deoxy-L-threo-5-hex-osulose-uronate Ketol-isomerase,1,,,,,,,,,,,2341,1
11,Pectin,Pectin Degradation,Degradation,1,13,2-deoxy-D-gluconate 3-dehydrogenase,1,,,,,,pecpul1kdud,Oligosaccharide,pecpul1_kduD,2-deoxy-D-gluconate 3-dehydrogenase,1,,,,,,,,,,,2340,1
11,Pectin,Pectin Degradation,Degradation,1,14,2-keto-3-deoxygluconate Kinase,1,,,,,,pecpul1kdgk,Oligosaccharide,pecpul1_kdgK,2-keto-3-deoxygluconate Kinase,1,,,,,,,,,,,2350,1
11,Pectin,Pectin Degradation,Degradation,1,15,"poly(1,4-alpha-D-galacturonate) Glycanohydrolase",1,hydrolysis,"poly(1,4-alpha-D-galacturonate) glycanohydrolase",Pectate + H2O <=> Digalacturonate + Pectate,R02360,3.2.1.82,K18650,Oligosaccharide,pehX,"poly(1,4-alpha-D-galacturonate) Glycanohydrolase",0,,,,,,,,,,,,
11,Pectin,Pectin Degradation,Degradation,1,16,4-(4-deoxy-alpha-D-galact-4-enuronosyl)-D-galacturonate Lyase,1,ring opening,4-(4-deoxy-alpha-D-galact-4-enuronosyl)-D-galacturonate lyase,4-(4-Deoxy-alpha-D-gluc-4-enuronosyl)-D-galacturonate <=> 2 5-Dehydro-4-deoxy-D-glucuronate,R04382,4.2.2.6,K01730,Oligosaccharide,ogl,4-(4-deoxy-alpha-D-galact-4-enuronosyl)-D-galacturonate Lyase,0,-49.2,-32,,,,,,,,,3197,1
11,Pectin,Pectin Degradation,Degradation,1,17,Hypothetical Protein,1,,,,,,pecpul1hp,Oligosaccharide,pecpul1_hp,Hypothetical Protein,1,,,,,,,,,,,2338,1
11,Pectin,Pectin Degradation,Degradation,1,18,Protein in PUL with Uknown Function,1,,,,,,pecpul1unknown,Oligosaccharide,pecpul1_unknown,Protein in PUL with Uknown Function,0,,,,,,,,,,,2339,1
11,Pectin,Pectin Degradation,Degradation,1,19,2-keto-3-deoxy-phosphogluconate Aldolase,1,,,,,,pecpul1eda,Oligosaccharide,pecpul1_eda,2-keto-3-deoxy-phosphogluconate Aldolase,0,,,,,,,,,,,2349,1
11,Pectin,Pectin Degradation,Degradation,1,20,"Transcriptional regulator, LacI family",1,,,,,,pecpul2reg,Oligosaccharide,pecpul2_reg,"Transcriptional regulator, LacI family",1,,,,,,,,,,,3810,1
11,Pectin,Pectin Degradation,Degradation,1,21,"Transcriptional regulator, IclR family",1,,,,,,pecpul1reg,Oligosaccharide,pecpul1_reg,"Transcriptional regulator, IclR family",0,,,,,,,,,,,2345,1
67,,Pentose Phosphate Pathway,Misc.,1,1,Glucose-6-phosphate 1-dehydrogenase,1,oxidative branch,beta-D-glucose-6-phosphate:NADP+ 1-oxoreductase,"beta-D-Glucose 6-phosphate + NADP+ <=> D-Glucono-1,5-lactone 6-phosphate + NADPH + H+",R02736,1.1.1.49,K00036,,zwf,Glucose-6-phosphate 1-dehydrogenase 1,1,,,,,,1,,,,,2324,1
67,,Pentose Phosphate Pathway,Misc.,1,1,Glucose-6-phosphate 1-dehydrogenase,2,oxidative branch,beta-D-glucose-6-phosphate:NAD+ 1-oxidoreductase,"beta-D-Glucose 6-phosphate + NAD+ <=> D-Glucono-1,5-lactone 6-phosphate + NADH + H+",R10907,1.1.1.388,K19243,,azf,Glucose-6-phosphate 1-dehydrogenase 2,1,,,,,,1,,,,,,1
67,,Pentose Phosphate Pathway,Misc.,1,2,6-phosphogluconolactonase,1,oxidative branch,"6-Phospho-D-glucono-1,5-lactone lactonohydrolase","D-Glucono-1,5-lactone 6-phosphate + H2O <=> 6-Phospho-D-gluconate",R02035,3.1.1.31,K01057;K07404,,pgl,6-phosphogluconolactonase,1,,,,,,,,,,,,1
67,,Pentose Phosphate Pathway,Misc.,1,3,6-phosphogluconate dehydrogenase,1,oxidative branch,6-phospho-D-gluconate:NAD+ 2-oxidoreductase (decarboxylating),6-Phospho-D-gluconate + NAD+ <=> D-Ribulose 5-phosphate + CO2 + NADH + H+,R01528;R10221,1.1.1.44;1.1.1.343,K00033,,gnd,6-phosphogluconate dehydrogenase,1,,,,,,1,,,,,2314,1
67,,Pentose Phosphate Pathway,Misc.,1,4,6-phospho-3-hexuloisomerase,1,oxidative branch,D-arabino-hex-3-ulose-6-phosphate isomerase,D-arabino-Hex-3-ulose 6-phosphate <=> beta-D-Fructose 6-phosphate,R09780,5.3.1.27,K13831,,hps-phi,6-phospho-3-hexuloisomerase,1,,,,,,,,,,,3622,1
67,,Pentose Phosphate Pathway,Misc.,1,5,3-hexulose-6-phosphate synthase,1,oxidative branch,D-arabino-hex-3-ulose-6-phosphate formaldehyde-lyase (D-ribulose-5-phosphate-forming),D-Ribulose 5-phosphate + Formaldehyde <=> D-arabino-Hex-3-ulose 6-phosphate,R05338,4.1.2.43,K08093,,hxlA,3-hexulose-6-phosphate synthase,1,,,,,,,,,,,,1
67,,Pentose Phosphate Pathway,Misc.,2,6,Ribulose-phosphate 3-epimerase,1,non-oxdiative branch,D-Ribulose-5-phosphate 3-epimerase,D-Ribulose 5-phosphate <=> D-Xylulose 5-phosphate,R01529,5.1.3.1,K01783,,rpe,Ribulose-phosphate 3-epimerase,1,,,,,,,,,,,425,1
67,,Pentose Phosphate Pathway,Misc.,2,7,Ribose 5-phosphate isomerase,1,non-oxdiative branch,D-ribose-5-phosphate aldose-ketose-isomerase,D-Ribose 5-phosphate <=> D-Ribulose 5-phosphate,R01056,5.3.1.6,K01807,,rpiA,Ribose 5-phosphate isomerase 1,1,,,,,,,,,,,2889,1
67,,Pentose Phosphate Pathway,Misc.,2,7,Ribose 5-phosphate isomerase,2,non-oxdiative branch,D-ribose-5-phosphate aldose-ketose-isomerase,D-Ribose 5-phosphate <=> D-Ribulose 5-phosphate,R01056,5.3.1.6,K01808,,rpiB,Ribose 5-phosphate isomerase 2,1,,,,,,,,,,,3188,1
67,,Pentose Phosphate Pathway,Misc.,2,8,Transketolase,1,non-oxdiative branch,sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glycolaldehyde transferase,Sedoheptulose 7-phosphate + D-Glyceraldehyde 3-phosphate <=> D-Ribose 5-phosphate + D-Xylulose 5-phosphate,R01641,2.2.1.1,K00615,,tkt,Transketolase,1,,,,,,,,,,,839,1
67,,Pentose Phosphate Pathway,Misc.,2,9,Transaldolase,1,non-oxdiative branch,sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glyceronetransferase,Sedoheptulose 7-phosphate + D-Glyceraldehyde 3-phosphate <=> D-Erythrose 4-phosphate + beta-D-Fructose 6-phosphate,R01827,2.2.1.2,K00616,,tal,Transaldolase 1,1,,,,,,,,,,,2976,1
67,,Pentose Phosphate Pathway,Misc.,2,9,Transaldolase,2,non-oxdiative branch,sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glyceronetransferase,Sedoheptulose 7-phosphate + D-Glyceraldehyde 3-phosphate <=> D-Erythrose 4-phosphate + beta-D-Fructose 6-phosphate,R01827,2.2.1.2,K13810,,tal-pgi,Transaldolase 2,1,,,,,,,,,,,,1
67,,Pentose Phosphate Pathway,Misc.,2,10,Diphosphate-dependent phosphofructokinase,1,non-oxdiative branch,diphosphate:beta-D-fructose-6-phosphate 1-phosphotransferase,"Diphosphate + beta-D-Fructose 6-phosphate <=> Orthophosphate + beta-D-Fructose 1,6-bisphosphate",R02073,2.7.1.90,K00895,,pfp,Diphosphate-dependent phosphofructokinase 1,1,,,,,,,,,,,,1
67,,Pentose Phosphate Pathway,Misc.,2,10,Diphosphate-dependent phosphofructokinase,2,non-oxdiative branch,diphosphate:beta-D-fructose-6-phosphate 1-phosphotransferase,"Diphosphate + beta-D-Fructose 6-phosphate <=> Orthophosphate + beta-D-Fructose 1,6-bisphosphate",R02073,2.7.1.90,K21071,,pfk,Diphosphate-dependent phosphofructokinase 2,1,,,,,,,,,,,1912,1
67,,Pentose Phosphate Pathway,Misc.,2,11,Fructose-bisphosphate aldolase,1,non-oxdiative branch,"beta-D-fructose-1,6-bisphosphate D-glyceraldehyde-3-phosphate-lyase (glycerone-phosphate-forming)","beta-D-Fructose 1,6-bisphosphate <=> Glycerone phosphate + D-Glyceraldehyde 3-phosphate",R01070,4.1.2.13,K01623,,aldo,Fructose-bisphosphate aldolase 1,1,,,,,,,,,,,842,1
67,,Pentose Phosphate Pathway,Misc.,2,11,Fructose-bisphosphate aldolase,2,non-oxdiative branch,"beta-D-fructose-1,6-bisphosphate D-glyceraldehyde-3-phosphate-lyase (glycerone-phosphate-forming)","beta-D-Fructose 1,6-bisphosphate <=> Glycerone phosphate + D-Glyceraldehyde 3-phosphate",R01070,4.1.2.13,K01624,,fbaA,Fructose-bisphosphate aldolase 2,1,,,,,,,,,,,,1
67,,Pentose Phosphate Pathway,Misc.,2,11,Fructose-bisphosphate aldolase,3,non-oxdiative branch,"beta-D-fructose-1,6-bisphosphate D-glyceraldehyde-3-phosphate-lyase (glycerone-phosphate-forming)","beta-D-Fructose 1,6-bisphosphate <=> Glycerone phosphate + D-Glyceraldehyde 3-phosphate",R01070,4.1.2.13,K01622,,fbp,Fructose-bisphosphate aldolase 3,1,,,,,,,,,,,,1
67,,Pentose Phosphate Pathway,Misc.,2,11,Fructose-bisphosphate aldolase,4,non-oxdiative branch,"beta-D-fructose-1,6-bisphosphate D-glyceraldehyde-3-phosphate-lyase (glycerone-phosphate-forming)","beta-D-Fructose 1,6-bisphosphate <=> Glycerone phosphate + D-Glyceraldehyde 3-phosphate",R01070,4.1.2.13,K11645,,fbaB,Fructose-bisphosphate aldolase 4,1,,,,,,,,,,,,1
67,,Pentose Phosphate Pathway,Misc.,2,11,Fructose-bisphosphate aldolase,5,non-oxdiative branch,"beta-D-fructose-1,6-bisphosphate D-glyceraldehyde-3-phosphate-lyase (glycerone-phosphate-forming)","beta-D-Fructose 1,6-bisphosphate <=> Glycerone phosphate + D-Glyceraldehyde 3-phosphate",R01070,4.1.2.13,K16305,,fba,Fructose-bisphosphate aldolase 5,1,,,,,,,,,,,,1
67,,Pentose Phosphate Pathway,Misc.,2,11,Fructose-bisphosphate aldolase,6,non-oxdiative branch,"beta-D-fructose-1,6-bisphosphate D-glyceraldehyde-3-phosphate-lyase (glycerone-phosphate-forming)","beta-D-Fructose 1,6-bisphosphate <=> Glycerone phosphate + D-Glyceraldehyde 3-phosphate",R01070,4.1.2.13,K16306,,aroA,Fructose-bisphosphate aldolase 6,1,,,,,,,,,,,,1
76,Phospholipid,Phospholipid Degradation,Degradation,1,1,Phospholipase D,1,,,,,,pld,Phospholipid Degradation,pld,Phospholipase D,1,,,,,,,,,,,,0
76,Phospholipid,Phospholipid Degradation,Degradation,1,2,Phospholipase C,1,,Phosphatidylcholine cholinephosphohydrolase,"Phosphatidylcholine + H2O <=> 1,2-Diacyl-sn-glycerol + Choline phosphate",R01312,3.1.4.3,K01114,Phospholipid Degradation,plc,Phospholipase C 1,1,,,,,,,,,,https://link.springer.com/referenceworkentry/10.1007/978-3-319-39782-5_38-1,,0
76,Phospholipid,Phospholipid Degradation,Degradation,1,2,Phospholipase C,2,,Phosphatidylcholine cholinephosphohydrolase,"Phosphatidylcholine + H2O <=> 1,2-Diacyl-sn-glycerol + Choline phosphate",R01312,3.1.4.3,K16619,Phospholipid Degradation,plcC,Phospholipase C 2,1,,,,,,,,,,,,0
76,Phospholipid,Phospholipid Degradation,Degradation,1,3,Lecithin-cholesterol acyltransferase,1,,Phosphatidylcholine:sterol O-acyltransferase,Phosphatidylcholine + Sterol <=> 1-Acyl-sn-glycero-3-phosphocholine + Steryl ester,R02114,2.3.1.43,K00650,Phospholipid Degradation,lcat,Lecithin-cholesterol acyltransferase,1,,,,,,,,,,,,0
76,Phospholipid,Phospholipid Degradation,Degradation,1,4,Phospholipase A1,1,,Phosphatidylcholine:sterol O-acyltransferase,Phosphatidylcholine + Sterol <=> 1-Acyl-sn-glycero-3-phosphocholine + Steryl ester,R02114,3.1.1.4,K01047,Phospholipid Degradation,pla2,Phospholipase A 1,1,,,,,,,,,,,,1
76,Phospholipid,Phospholipid Degradation,Degradation,1,4,Phospholipase A1,2,,Phosphatidylcholine:sterol O-acyltransferase,Phosphatidylcholine + Sterol <=> 1-Acyl-sn-glycero-3-phosphocholine + Steryl ester,R02114,3.1.1.4,K01058,Phospholipid Degradation,pldA,Phospholipase A 2,1,,,,,,,,,,,2676,1
76,Phospholipid,Phospholipid Degradation,Degradation,1,4,Phospholipase A1,3,,Phosphatidylcholine:sterol O-acyltransferase,Phosphatidylcholine + Sterol <=> 1-Acyl-sn-glycero-3-phosphocholine + Steryl ester,R02114,3.1.1.4,K14674,Phospholipid Degradation,tgl4,Phospholipase A 3,1,,,,,,,,,,,2488,1
76,Phospholipid,Phospholipid Degradation,Degradation,1,4,Phospholipase A1,4,,Phosphatidylcholine:sterol O-acyltransferase,Phosphatidylcholine + Sterol <=> 1-Acyl-sn-glycero-3-phosphocholine + Steryl ester,R02114,3.1.1.4,K16342,Phospholipid Degradation,pla2g4,Phospholipase A 4,1,,,,,,,,,,,,1
76,Phospholipid,Phospholipid Degradation,Degradation,1,5,Phospholipase A2,1,,Phosphatidylcholine 1-acylhydrolase,Phosphatidylcholine + H2O <=> 2-Acyl-sn-glycero-3-phosphocholine + Carboxylate,R01314,3.1.1.32,K06900,Phospholipid Degradation,capV,Phospholipase A2,1,,,,,,,,,,,2029,1
76,Phospholipid,Phospholipid Degradation,Degradation,1,6,Lysophospholipase,1,,2-lysophosphatidylcholine acylhydrolase,1-Acyl-sn-glycero-3-phosphocholine + H2O <=> sn-Glycero-3-phosphocholine + Carboxylate,R07291,3.1.1.5,K01048,Phospholipid Degradation,pldB,Lysophospholipase 1,1,,,,,,,,,,,465,1
76,Phospholipid,Phospholipid Degradation,Degradation,1,6,Lysophospholipase,2,,2-lysophosphatidylcholine acylhydrolase,1-Acyl-sn-glycero-3-phosphocholine + H2O <=> sn-Glycero-3-phosphocholine + Carboxylate,R07291,3.1.1.5,K06128,Phospholipid Degradation,lypla1,Lysophospholipase 2,1,,,,,,,,,,,,1
76,Phospholipid,Phospholipid Degradation,Degradation,1,6,Lysophospholipase,3,,2-lysophosphatidylcholine acylhydrolase,1-Acyl-sn-glycero-3-phosphocholine + H2O <=> sn-Glycero-3-phosphocholine + Carboxylate,R07291,3.1.1.5,K06129,Phospholipid Degradation,lypla3,Lysophospholipase 3,1,,,,,,,,,,,,1
76,Phospholipid,Phospholipid Degradation,Degradation,1,6,Lysophospholipase,4,,2-lysophosphatidylcholine acylhydrolase,1-Acyl-sn-glycero-3-phosphocholine + H2O <=> sn-Glycero-3-phosphocholine + Carboxylate,R07291,3.1.1.5,K10804,Phospholipid Degradation,tesA,Lysophospholipase 4,1,,,,,,,,,,,1361,1
76,Phospholipid,Phospholipid Degradation,Degradation,1,6,Lysophospholipase,5,,2-lysophosphatidylcholine acylhydrolase,1-Acyl-sn-glycero-3-phosphocholine + H2O <=> sn-Glycero-3-phosphocholine + Carboxylate,R07291,3.1.1.5,K13278,Phospholipid Degradation,aspG,Lysophospholipase 5,1,,,,,,,,,,,1767,1
76,Phospholipid,Phospholipid Degradation,Degradation,1,6,Lysophospholipase,6,,2-lysophosphatidylcholine acylhydrolase,1-Acyl-sn-glycero-3-phosphocholine + H2O <=> sn-Glycero-3-phosphocholine + Carboxylate,R07291,3.1.1.5,K14621,Phospholipid Degradation,plB1,Lysophospholipase 6,1,,,,,,,,,,,,1
76,Phospholipid,Phospholipid Degradation,Degradation,1,7,Glycerophosphocholine phosphodiesterase,1,,sn-Glycero-3-phosphocholine glycerophosphohydrolase,sn-Glycero-3-phosphocholine + H2O <=> Choline + sn-Glycerol 3-phosphate,R01030,3.1.4.46,K01126,Phospholipid Degradation,glpQ,Glycerophosphocholine phosphodiesterase,0,,,,,,,,,,,478,1
76,Phospholipid,Phospholipid Degradation,Degradation,1,8,Phosphoethanolamine/phosphocholine phosphatase,1,,,,R06870;R06871,3.1.3.75,K06124,Phospholipid Degradation,phospho1,Phosphoethanolamine/phosphocholine phosphatase,0,-21.8,-4.7,,,,,,,,,,0
76,Phospholipid,Phospholipid Degradation,Degradation,1,9,Phosphoethanolamine N-methyltransferase,1,,S-Adenosyl-L-methionine:methylethanolamine phosphate N-methyltransferase,S-Adenosyl-L-methionine + N-Methylethanolamine phosphate <=> S-Adenosyl-L-homocysteine + Phosphodimethylethanolamine,R06868,2.1.1.103,K05929,Phospholipid Degradation,nmt,Phosphoethanolamine N-methyltransferase,0,,,,,,,,,,,,0
76,Phospholipid,Phospholipid Degradation,Degradation,1,8,Extracellular phosphatase,2,,,,,,phoX,Phospholipid Degradation,phoX,Extracellular phosphatase,0,,,,,,,,,,,,0
76,Phospholipid,Phospholipid Degradation,Degradation,1,15,"TRAP transporter, periplasmic ethanolamine-binding protein",1,,,,,,etoX,Phospholipid Degradation,etoX,"TRAP transporter, periplasmic ethanolamine-binding protein",0,,,,,,,,,,,,0
76,Phospholipid,Phospholipid Degradation,Degradation,1,10,Choline Transporter,1,,,,,,betT,Phospholipid Degradation,betT,Choline Transporter,0,,,,,,,,,,,2809,1
76,Phospholipid,Phospholipid Degradation,Degradation,1,14,Transcriptional Regulator,1,,,,,,tetR,Phospholipid Degradation,tetR,Transcriptional Regulator,0,,,,,,,,,,,1096,1
76,Phospholipid,Phospholipid Degradation,Degradation,1,13,Choline sulfatase,1,,,,,,betC,Phospholipid Degradation,betC,Choline sulfatase,0,,,,,,,,,,,,0
76,Phospholipid,Phospholipid Degradation,Degradation,1,12,Betaine aldehyde dehydrogenase,1,,,,,,betB,Phospholipid Degradation,betB,Betaine aldehyde dehydrogenase,0,,,,,,1,,,,,2807,1
76,Phospholipid,Phospholipid Degradation,Degradation,1,11,Choline Dehydrogenase,1,,,,,,betA,Phospholipid Degradation,betA,Choline dehydrogenase,0,,,,,,1,,,,,2808,1
76,Phospholipid,Phospholipid Degradation,Degradation,1,10,Choline Transporter,2,,,,,,choV,Phospholipid Degradation,choV,Choline ABC-type transporter,0,,,,,,,,,,,,1
76,Phospholipid,Phospholipid Degradation,Degradation,1,10,Choline Transporter,2,,,,,,choX,Phospholipid Degradation,choX,Choline ABC-type transporter,0,,,,,,,,,,,,1
76,Phospholipid,Phospholipid Degradation,Degradation,1,10,Choline Transporter,2,,,,,,choW,Phospholipid Degradation,choW,Choline ABC-type transporter,0,,,,,,,,,,,,1
76,Phospholipid,Phospholipid Degradation,Degradation,1,15,"TRAP transporter, small permease component",1,,,,,,etoV,Phospholipid Degradation,etoV,"TRAP transporter, small permease component",0,,,,,,,,,,,,0
76,Phospholipid,Phospholipid Degradation,Degradation,1,15,"TRAP transporter, large permease component",1,,,,,,etoW,Phospholipid Degradation,etoW,"TRAP transporter, large permease component",0,,,,,,,,,,,,0
76,Phospholipid,Phospholipid Degradation,Degradation,1,16,Ethanolamine γ-glutamylase,1,,,,,,etaGA,Phospholipid Degradation,etaGA,Ethanolamine γ-glutamylase,0,,,,,,,,,,,3079,1
76,Phospholipid,Phospholipid Degradation,Degradation,1,17,Γ-glutamylacetyl-aldehydeamide dehydrogenase,1,,,,,,GAADDH,Phospholipid Degradation,GAADDH,Γ-glutamylacetyl-aldehydeamide dehydrogenase,0,,,,,,1,,,,,2014,1
76,Phospholipid,Phospholipid Degradation,Degradation,1,18,γ-glutamylethanolamide dehydrogenase,1,,,,,,GETAADH,Phospholipid Degradation,GETAADH,γ-glutamylethanolamide dehydrogenase,0,,,,,,1,,,,,1394,1
76,Phospholipid,Phospholipid Degradation,Degradation,1,19,γ-glutamylglycine amidohydrolase,1,,,,,,GGAH,Phospholipid Degradation,GGAH,γ-glutamylglycine amidohydrolase,0,,,,1,,,,,,,,0
76,Phospholipid,Phospholipid Degradation,Degradation,1,20,Phosphatidylserine decarboxylase,1,,Phsophatidyl-L-serine carboxy-lyase,Phosphatidylserine <=> Phosphatidylethanolamine + CO2,R02055,4.1.1.65,K01613,Phospholipid Degradation,psd,Phosphatidylserine decarboxylase,1,,,,,,,,,,,480,1
76,Phospholipid,Phospholipid Degradation,Degradation,1,21,1-phosphatidylinositol phosphodiesterase,1,,"1-phosphatidyl-1D-myo-inositol 1,2-diacyl-sn-glycerol-lyase (1D-myo-inositol-1,2-cyclic-phosphate-forming)","1-phosphatidyl-1D-myo-inositol = 1D-myo-inositol 1,2-cyclic phosphate + 1,2-diacyl-sn-glycero",R03332,4.6.1.13,K01771,Phospholipid Degradation,plc2,1-phosphatidylinositol phosphodiesterase,0,,,,,,,,,,,,0
76,Phospholipid,Phospholipid Degradation,Degradation,1,22,Myo-inositol-1(or 4)-monophosphatase,1,,1D-myo-inositol 1-phosphate phosphohydrolase,Inositol 1-phosphate + H2O <=> myo-Inositol + Orthophosphate,R01185,3.1.3.25,K01092,Phospholipid Degradation,suhB,Myo-inositol-1(or 4)-monophosphatase 1,0,-40,-22.9,,,,,,,,,2709,1
76,Phospholipid,Phospholipid Degradation,Degradation,1,22,Myo-inositol-1(or 4)-monophosphatase,2,,1D-myo-inositol 1-phosphate phosphohydrolase,Inositol 1-phosphate + H2O <=> myo-Inositol + Orthophosphate,R01185,3.1.3.25,K18649,Phospholipid Degradation,impl2,Myo-inositol-1(or 4)-monophosphatase 2,0,-40,-22.9,,,,,,,,,2709,1
76,Phospholipid,Phospholipid Degradation,Degradation,1,23,Inositol oxygenase,1,,myo-Inositol:oxygen oxidoreductase,myo-Inositol + Oxygen <=> D-Glucuronate + H2O,R01184,1.13.99.1,K00469,Phospholipid Degradation,miox,Inositol oxygenase,0,-385.7,-402.8,,,,,,,,,,0
76,Phospholipid,Phospholipid Degradation,Degradation,1,24,Cardiolipin synthase C,1,,phosphatidylethanolamine:phosphatidylglycerol 3-phosphatidyltransferase,Phosphatidylglycerol + Phosphatidylethanolamine <=> Cardiolipin + Ethanolamine,R11062,2.7.8.-,K06132,Phospholipid Degradation,clsC,Cardiolipin synthase C,1,,,,,,,,,,,,0
76,Phospholipid,Phospholipid Degradation,Degradation,1,25,Ethanolamine ammonia-lyase,1,,,Ethanolamine <=> Acetaldehyde + Ammonia,R00749,4.3.1.7,K03735,Phospholipid Degradation,eutB,Ethanolamine ammonia-lyase 1,0,-53.1,-35.9,,,,,,,,,,0
76,Phospholipid,Phospholipid Degradation,Degradation,1,25,Ethanolamine ammonia-lyase,1,,,Ethanolamine <=> Acetaldehyde + Ammonia,R00749,4.3.1.7,K03736,Phospholipid Degradation,eutC,Ethanolamine ammonia-lyase 1,0,-53.1,-35.9,,,,,,,,,,0
