,source,target
702,bio1_biomass,rxn05338_c0
703,bio1_biomass,rxn00237_c0
704,bio1_biomass,rxn02342_c0
705,bio1_biomass,rxn05287_c0
706,bio1_biomass,rxn06023_c0
707,bio1_biomass,rxn13782_c0
708,bio1_biomass,rxn09240_c0
709,bio1_biomass,rxn05299_c0
710,bio1_biomass,rxn00675_c0
711,bio1_biomass,rxn00278_c0
712,bio1_biomass,rxn00409_c0
713,bio1_biomass,rxn01274_c0
714,bio1_biomass,rxn06591_c0
715,bio1_biomass,rxn09428_c0
716,bio1_biomass,rxn01791_c0
717,bio1_biomass,rxn03893_c0
718,bio1_biomass,rxn05148_c0
719,bio1_biomass,rxn06848_c0
720,bio1_biomass,rxn01011_c0
721,bio1_biomass,rxn00184_c0
722,bio1_biomass,rxn02774_c0
723,bio1_biomass,rxn08441_c0
724,bio1_biomass,rxn00867_c0
725,bio1_biomass,rxn00202_c0
726,bio1_biomass,rxn05195_c0
727,bio1_biomass,rxn03990_c0
728,bio1_biomass,rxn00165_c0
729,bio1_biomass,rxn10220_c0
730,bio1_biomass,rxn08017_c0
731,bio1_biomass,rxn00001_c0
732,bio1_biomass,rxn02866_c0
733,bio1_biomass,rxn05368_c0
734,bio1_biomass,rxn21861_c0
735,bio1_biomass,rxn02465_c0
736,bio1_biomass,rxn09206_c0
737,bio1_biomass,rxn03916_c0
738,bio1_biomass,rxn00690_c0
739,bio1_biomass,rxn01930_c0
740,bio1_biomass,rxn02285_c0
741,bio1_biomass,rxn01353_c0
742,bio1_biomass,rxn05418_c0
743,bio1_biomass,rxn05364_c0
744,bio1_biomass,rxn09207_c0
745,bio1_biomass,rxn09106_c0
746,bio1_biomass,rxn01675_c0
747,bio1_biomass,rxn10199_c0
748,bio1_biomass,rxn05405_c0
749,bio1_biomass,rxn01150_c0
750,bio1_biomass,rxn06723_c0
751,bio1_biomass,rxn08308_c0
752,bio1_biomass,rxn03958_c0
753,bio1_biomass,rxn10228_c0
754,bio1_biomass,rxn05645_c0
755,bio1_biomass,rxn00493_c0
756,bio1_biomass,rxn11663_c0
757,bio1_biomass,rxn03843_c0
758,bio1_biomass,rxn00208_c0
759,bio1_biomass,DM_cpd11416_c0
760,bio1_biomass,rxn05336_c0
761,bio1_biomass,rxn02720_c0
762,bio1_biomass,rxn01501_c0
763,bio1_biomass,rxn08088_c0
764,bio1_biomass,rxn06022_c0
765,bio1_biomass,rxn17731_c0
766,bio1_biomass,rxn05340_c0
767,bio1_biomass,rxn00288_c0
768,bio1_biomass,rxn08440_c0
769,bio1_biomass,rxn01740_c0
770,bio1_biomass,rxn01213_c0
771,bio1_biomass,rxn01268_c0
772,bio1_biomass,rxn05430_c0
773,bio1_biomass,rxn01834_c0
774,bio1_biomass,rxn00248_c0
775,bio1_biomass,rxn05372_c0
776,bio1_biomass,rxn00420_c0
777,bio1_biomass,rxn08546_c0
778,bio1_biomass,rxn00085_c0
779,bio1_biomass,rxn09429_c0
780,bio1_biomass,rxn00351_c0
781,bio1_biomass,rxn00781_c0
782,bio1_biomass,rxn01362_c0
783,bio1_biomass,rxn00478_c0
784,bio1_biomass,rxn00304_c0
785,bio1_biomass,rxn02373_c0
786,bio1_biomass,rxn00105_c0
787,bio1_biomass,rxn44539_c0
788,bio1_biomass,rxn10230_c0
789,bio1_biomass,rxn03062_c0
790,bio1_biomass,rxn09693_c0
791,bio1_biomass,rxn05034_c0
792,bio1_biomass,rxn05669_c0
793,bio1_biomass,rxn02803_c0
794,bio1_biomass,rxn00670_c0
795,bio1_biomass,rxn03951_c0
796,bio1_biomass,rxn00100_c0
797,bio1_biomass,rxn05342_c0
798,bio1_biomass,rxn00623_c0
799,bio1_biomass,rxn00931_c0
800,bio1_biomass,rxn12868_c0
801,bio1_biomass,rxn08240_c0
802,bio1_biomass,rxn45996_c0
803,bio1_biomass,rxn00056_c0
804,bio1_biomass,rxn06937_c0
805,bio1_biomass,rxn08131_c0
806,bio1_biomass,rxn01510_c0
807,bio1_biomass,rxn03892_c0
808,bio1_biomass,rxn10221_c0
809,bio1_biomass,rxn00392_c0
810,bio1_biomass,rxn00368_c0
811,bio1_biomass,rxn08548_c0
812,bio1_biomass,rxn00691_c0
813,bio1_biomass,rxn09210_c0
814,bio1_biomass,rxn00461_c0
815,bio1_biomass,rxn00211_c0
816,bio1_biomass,rxn00693_c0
817,bio1_biomass,rxn09176_c0
818,bio1_biomass,rxn01434_c0
819,bio1_biomass,rxn02897_c0
820,bio1_biomass,rxn05029_c0
821,bio1_biomass,rxn01101_c0
822,bio1_biomass,rxn03891_c0
823,bio1_biomass,rxn00863_c0
824,bio1_biomass,rxn01128_c0
825,bio1_biomass,rxn03907_c0
826,bio1_biomass,rxn02186_c0
827,bio1_biomass,rxn00460_c0
828,bio1_biomass,rxn05414_c0
829,bio1_biomass,rxn01673_c0
830,bio1_biomass,rxn08309_c0
831,bio1_biomass,rxn03039_c0
832,bio1_biomass,rxn05393_c0
833,bio1_biomass,rxn08307_c0
834,bio1_biomass,rxn00474_c0
835,bio1_biomass,rxn00840_c0
836,bio1_biomass,rxn04989_c0
837,bio1_biomass,rxn03901_c0
838,bio1_biomass,rxn01361_c0
839,bio1_biomass,rxn00213_c0
840,bio1_biomass,rxn09209_c0
841,bio1_biomass,rxn00711_c0
842,bio1_biomass,rxn08668_c0
843,bio1_biomass,rxn02155_c0
844,bio1_biomass,rxn00178_c0
845,bio1_biomass,rxn10124_c0
846,bio1_biomass,rxn01516_c0
847,bio1_biomass,rxn12239_c0
848,bio1_biomass,rxn03068_c0
849,bio1_biomass,rxn09310_c0
850,bio1_biomass,rxn05341_c0
851,bio1_biomass,rxn10223_c0
852,bio1_biomass,rxn04938_c0
853,bio1_biomass,rxn00872_c0
854,bio1_biomass,rxn13784_c0
855,bio1_biomass,rxn00224_c0
856,bio1_biomass,rxn00117_c0
857,bio1_biomass,rxn03269_c0
858,bio1_biomass,rxn00065_c0
859,bio1_biomass,rxn00411_c0
860,bio1_biomass,rxn00283_c0
861,bio1_biomass,rxn00205_c0
862,bio1_biomass,rxn03253_c0
863,bio1_biomass,rxn00791_c0
864,bio1_biomass,rxn01643_c0
865,bio1_biomass,rxn13838_c0
866,bio1_biomass,rxn00441_c0
867,bio1_biomass,rxn10229_c0
868,bio1_biomass,rxn09562_c0
869,bio1_biomass,rxn00122_c0
870,bio1_biomass,rxn11946_c0
871,bio1_biomass,rxn08020_c0
872,bio1_biomass,rxn05301_c0
873,bio1_biomass,rxn00369_c0
874,bio1_biomass,rxn01241_c0
875,bio1_biomass,rxn05422_c0
876,bio1_biomass,rxn08444_c0
877,bio1_biomass,rxn10336_c0
878,bio1_biomass,rxn06600_c0
879,bio1_biomass,rxn06060_c0
880,bio1_biomass,rxn03435_c0
881,bio1_biomass,rxn10231_c0
882,bio1_biomass,rxn00379_c0
883,bio1_biomass,rxn02939_c0
884,bio1_biomass,rxn05401_c0
885,bio1_biomass,rxn16574_c0
886,bio1_biomass,rxn02056_c0
887,bio1_biomass,rxn01370_c0
888,bio1_biomass,rxn05380_c0
889,bio1_biomass,rxn00612_c0
890,bio1_biomass,rxn02929_c0
891,bio1_biomass,rxn08549_c0
892,bio1_biomass,rxn03408_c0
893,bio1_biomass,rxn04750_c0
894,bio1_biomass,rxn08233_c0
895,bio1_biomass,rxn08014_c0
896,bio1_biomass,rxn01515_c0
897,bio1_biomass,rxn00790_c0
898,bio1_biomass,rxn04791_c0
899,bio1_biomass,rxn00011_c0
900,bio1_biomass,rxn00173_c0
901,bio1_biomass,rxn10770_c0
902,bio1_biomass,rxn10222_c0
903,bio1_biomass,rxn05596_c0
904,bio1_biomass,rxn26021_c0
905,bio1_biomass,rxn01124_c0
906,bio1_biomass,rxn39451_c0
907,bio1_biomass,rxn10052_c0
908,bio1_biomass,rxn04139_c0
909,bio1_biomass,rxn00958_c0
910,bio1_biomass,rxn00903_c0
911,bio1_biomass,rxn02831_c0
912,bio1_biomass,rxn00601_c0
913,bio1_biomass,rxn05339_c0
914,bio1_biomass,rxn08310_c0
915,bio1_biomass,rxn00679_c0
916,bio1_biomass,rxn05736_c0
917,bio1_biomass,rxn01575_c0
918,bio1_biomass,rxn00839_c0
919,bio1_biomass,rxn03249_c0
920,bio1_biomass,rxn08312_c0
921,bio1_biomass,rxn02679_c0
922,bio1_biomass,rxn00789_c0
923,bio1_biomass,rxn08311_c0
924,bio1_biomass,rxn01419_c0
925,bio1_biomass,rxn08333_c0
926,bio1_biomass,rxn06493_c0
927,bio1_biomass,rxn10225_c0
928,bio1_biomass,rxn00902_c0
929,bio1_biomass,rxn00300_c0
930,bio1_biomass,rxn00804_c0
931,bio1_biomass,rxn01790_c0
932,bio1_biomass,rxn05663_c0
933,bio1_biomass,rxn01315_c0
934,bio1_biomass,rxn01418_c0
935,bio1_biomass,rxn02003_c0
936,bio1_biomass,rxn00048_c0
937,bio1_biomass,rxn03264_c0
938,bio1_biomass,rxn00912_c0
939,bio1_biomass,rxn01964_c0
940,bio1_biomass,rxn01084_c0
941,bio1_biomass,rxn00157_c0
942,bio1_biomass,rxn08713_c0
943,bio1_biomass,rxn01512_c0
944,bio1_biomass,rxn09202_c0
945,bio1_biomass,rxn00340_c0
946,bio1_biomass,rxn03422_c0
947,bio1_biomass,rxn05939_c0
948,bio1_biomass,rxn10224_c0
949,bio1_biomass,rxn03622_c0
950,bio1_biomass,rxn00438_c0
951,bio1_biomass,rxn00943_c0
952,bio1_biomass,rxn00510_c0
953,bio1_biomass,rxn00728_c0
954,bio1_biomass,rxn03538_c0
955,bio1_biomass,rxn00293_c0
956,bio1_biomass,rxn01331_c0
957,bio1_biomass,rxn03991_c0
958,bio1_biomass,rxn02201_c0
959,bio1_biomass,rxn00695_c0
960,bio1_biomass,rxn08275_c0
961,bio1_biomass,rxn02474_c0
962,bio1_biomass,rxn05376_c0
963,bio1_biomass,rxn26361_c0
964,bio1_biomass,rxn02933_c0
965,bio1_biomass,rxn05397_c0
966,bio1_biomass,rxn00611_c0
967,bio1_biomass,rxn01133_c0
968,bio1_biomass,rxn00735_c0
969,bio1_biomass,rxn00837_c0
970,bio1_biomass,rxn02305_c0
971,bio1_biomass,rxn06865_c0
972,bio1_biomass,rxn10122_c0
973,bio1_biomass,rxn05410_c0
974,bio1_biomass,rxn00500_c0
975,bio1_biomass,rxn00527_c0
976,bio1_biomass,rxn10227_c0
977,bio1_biomass,rxn08021_c0
978,bio1_biomass,rxn00838_c0
979,bio1_biomass,rxn02898_c0
980,bio1_biomass,rxn02405_c0
981,bio1_biomass,rxn09208_c0
982,bio1_biomass,rxn01867_c0
983,bio1_biomass,rxn39452_c0
984,bio1_biomass,rxn02185_c0
985,bio1_biomass,rxn09037_c0
986,bio1_biomass,rxn00946_c0
987,bio1_biomass,rxn03866_c0
988,bio1_biomass,rxn01480_c0
989,bio1_biomass,rxn13783_c0
990,rxn09113_c0,rxn00365_c0
991,rxn09113_c0,rxn08798_c0
992,rxn09113_c0,rxn08669_c0
993,rxn09113_c0,rxn08821_c0
994,rxn09113_c0,rxn08548_c0
995,rxn09113_c0,rxn00369_c0
996,rxn09113_c0,rxn00368_c0
997,rxn09113_c0,rxn08800_c0
998,rxn09113_c0,rxn09207_c0
999,rxn09113_c0,rxn09209_c0
1000,rxn09113_c0,rxn01705_c0
1001,rxn09113_c0,rxn08820_c0
1002,rxn09113_c0,rxn09210_c0
1003,rxn09113_c0,rxn09108_c0
1004,rxn09113_c0,rxn09106_c0
1005,rxn09113_c0,rxn01515_c0
1006,rxn09113_c0,rxn08668_c0
1007,rxn09113_c0,rxn08819_c0
1008,rxn09113_c0,rxn01706_c0
1009,rxn09113_c0,rxn10262_c0
1010,rxn09113_c0,rxn10260_c0
1011,rxn09113_c0,rxn10227_c0
1012,rxn09113_c0,rxn09109_c0
1013,rxn09113_c0,rxn10231_c0
1014,rxn09113_c0,rxn08817_c0
1015,rxn09113_c0,rxn10261_c0
1016,rxn09113_c0,rxn10264_c0
1017,rxn09113_c0,rxn09111_c0
1018,rxn09113_c0,rxn10226_c0
1019,rxn09113_c0,rxn09114_c0
1020,rxn09113_c0,rxn10228_c0
1021,rxn09113_c0,rxn09110_c0
1022,rxn09113_c0,rxn09208_c0
1023,rxn09113_c0,rxn08799_c0
1024,rxn09113_c0,rxn08311_c0
1025,rxn09113_c0,rxn00758_c0
1026,rxn09113_c0,rxn00707_c0
1027,rxn09113_c0,rxn01128_c0
1028,rxn09113_c0,rxn00611_c0
1029,rxn09113_c0,rxn08797_c0
1030,rxn09113_c0,rxn08546_c0
1031,rxn09113_c0,rxn01510_c0
1032,rxn09113_c0,rxn03910_c0
1033,rxn09113_c0,rxn03439_c0
1034,rxn09113_c0,rxn09206_c0
1035,rxn09113_c0,rxn00612_c0
1036,rxn09113_c0,rxn09211_c0
1037,rxn09113_c0,rxn09205_c0
1038,rxn09113_c0,rxn10263_c0
1039,rxn09113_c0,rxn09112_c0
1040,rxn09113_c0,rxn08822_c0
1041,rxn09113_c0,rxn10229_c0
1042,rxn09113_c0,rxn08823_c0
1043,rxn09113_c0,rxn10259_c0
1044,rxn09113_c0,rxn08796_c0
1045,rxn09113_c0,rxn08802_c0
1046,rxn09113_c0,rxn08801_c0
1047,rxn09113_c0,rxn08549_c0
1048,rxn09113_c0,rxn08818_c0
1049,rxn09113_c0,rxn08954_c0
1050,rxn09113_c0,rxn10230_c0
1051,rxn09113_c0,rxn00615_c0
1052,rxn00411_c0,rxn08310_c0
1053,rxn00411_c0,rxn10221_c0
1054,rxn00411_c0,rxn00251_c0
1055,rxn00411_c0,rxn01332_c0
1056,rxn00411_c0,rxn00461_c0
1057,rxn00411_c0,rxn00157_c0
1058,rxn00411_c0,rxn00148_c0
1059,rxn00411_c0,rxn02476_c0
1060,rxn00411_c0,rxn00011_c0
1061,rxn00411_c0,rxn08312_c0
1062,rxn00411_c0,rxn00566_c0
1063,rxn00411_c0,rxn26361_c0
1064,rxn00411_c0,rxn08308_c0
1065,rxn00411_c0,rxn10222_c0
1066,rxn00411_c0,rxn08306_c0
1067,rxn00411_c0,rxn02405_c0
1068,rxn00411_c0,rxn01306_c0
1069,rxn00411_c0,rxn00165_c0
1070,rxn00411_c0,rxn10220_c0
1071,rxn00411_c0,rxn08311_c0
1072,rxn00411_c0,rxn10224_c0
1073,rxn00411_c0,rxn01354_c0
1074,rxn00411_c0,rxn02185_c0
1075,rxn00411_c0,rxn00278_c0
1076,rxn00411_c0,rxn01644_c0
1077,rxn00411_c0,rxn00289_c0
1078,rxn00411_c0,rxn03907_c0
1079,rxn00411_c0,rxn00409_c0
1080,rxn00411_c0,rxn00727_c0
1081,rxn00411_c0,rxn10225_c0
1082,rxn00411_c0,rxn00460_c0
1083,rxn00411_c0,rxn03909_c0
1084,rxn00411_c0,rxn08309_c0
1085,rxn00411_c0,rxn00459_c0
1086,rxn00411_c0,rxn40037_c0
1087,rxn00411_c0,rxn10223_c0
1088,rxn00411_c0,rxn00304_c0
1089,rxn00411_c0,rxn00500_c0
1090,rxn00411_c0,rxn04675_c0
1091,rxn00411_c0,rxn01151_c0
1092,rxn00411_c0,rxn02229_c0
1093,rxn00411_c0,rxn08307_c0
1094,rxn00411_c0,rxn11258_c0
1095,rxn00411_c0,rxn00840_c0
1096,rxn00411_c0,rxn05226_c0
1097,rxn00958_c0,rxn05340_c0
1098,rxn00958_c0,rxn00184_c0
1099,rxn00958_c0,rxn03269_c0
1100,rxn00958_c0,rxn05461_c0
1101,rxn00958_c0,rxn05364_c0
1102,rxn00958_c0,rxn05034_c0
1103,rxn00958_c0,rxn01740_c0
1104,rxn00958_c0,rxn03991_c0
1105,rxn00958_c0,rxn05389_c0
1106,rxn00958_c0,rxn02474_c0
1107,rxn00958_c0,rxn05376_c0
1108,rxn00958_c0,rxn05338_c0
1109,rxn00958_c0,rxn05430_c0
1110,rxn00958_c0,rxn05744_c0
1111,rxn00958_c0,rxn05422_c0
1112,rxn00958_c0,rxn05405_c0
1113,rxn00958_c0,rxn01150_c0
1114,rxn00958_c0,rxn05342_c0
1115,rxn00958_c0,rxn00623_c0
1116,rxn00958_c0,rxn00931_c0
1117,rxn00958_c0,rxn03435_c0
1118,rxn00958_c0,rxn03958_c0
1119,rxn00958_c0,rxn05401_c0
1120,rxn00958_c0,rxn01643_c0
1121,rxn00958_c0,rxn05360_c0
1122,rxn00958_c0,rxn39452_c0
1123,rxn00958_c0,rxn05372_c0
1124,rxn00958_c0,rxn05385_c0
1125,rxn00958_c0,rxn05397_c0
1126,rxn00958_c0,rxn05368_c0
1127,rxn00958_c0,rxn21861_c0
1128,rxn00958_c0,rxn01868_c0
1129,rxn00958_c0,rxn05337_c0
1130,rxn00958_c0,rxn02186_c0
1131,rxn00958_c0,rxn00085_c0
1132,rxn00958_c0,rxn02465_c0
1133,rxn00958_c0,rxn05380_c0
1134,rxn00958_c0,rxn09429_c0
1135,rxn00958_c0,rxn00612_c0
1136,rxn00958_c0,rxn00837_c0
1137,rxn00958_c0,rxn05426_c0
1138,rxn00958_c0,rxn05414_c0
1139,rxn00958_c0,rxn12239_c0
1140,rxn00958_c0,rxn04139_c0
1141,rxn00958_c0,rxn03068_c0
1142,rxn00958_c0,rxn05336_c0
1143,rxn00958_c0,rxn06591_c0
1144,rxn00958_c0,rxn01790_c0
1145,rxn00958_c0,rxn09428_c0
1146,rxn00958_c0,rxn02285_c0
1147,rxn00958_c0,rxn02929_c0
1148,rxn00958_c0,rxn05410_c0
1149,rxn00958_c0,rxn05341_c0
1150,rxn00958_c0,rxn03893_c0
1151,rxn00958_c0,rxn05393_c0
1152,rxn00958_c0,rxn02003_c0
1153,rxn00958_c0,rxn04938_c0
1154,rxn00958_c0,rxn02373_c0
1155,rxn00958_c0,rxn01501_c0
1156,rxn00958_c0,rxn05418_c0
1157,rxn00958_c0,rxn05339_c0
1158,rxn01101_c0,rxn01011_c0
1159,rxn01101_c0,rxn04750_c0
1160,rxn01101_c0,rxn02159_c0
1161,rxn01101_c0,rxn01361_c0
1162,rxn01101_c0,rxn03062_c0
1163,rxn01101_c0,rxn01331_c0
1164,rxn01101_c0,rxn02774_c0
1165,rxn01101_c0,rxn03617_c0
1166,rxn01101_c0,rxn01106_c0
1167,rxn01101_c0,rxn01268_c0
1168,rxn01101_c0,rxn10663_c0
1169,rxn01101_c0,rxn00929_c0
1170,rxn01101_c0,rxn01241_c0
1171,rxn01101_c0,rxn00211_c0
1172,rxn01101_c0,rxn01102_c0
1173,rxn01101_c0,rxn03249_c0
1174,rxn01101_c0,rxn03951_c0
1175,rxn01101_c0,rxn00248_c0
1176,rxn01101_c0,rxn10770_c0
1177,rxn01101_c0,rxn02933_c0
1178,rxn01101_c0,rxn03990_c0
1179,rxn01101_c0,rxn00992_c0
1180,rxn01101_c0,rxn02939_c0
1181,rxn01101_c0,rxn10124_c0
1182,rxn01101_c0,rxn01867_c0
1183,rxn01101_c0,rxn00068_c0
1184,rxn01101_c0,rxn03422_c0
1185,rxn01101_c0,rxn00863_c0
1186,rxn01101_c0,rxn12868_c0
1187,rxn01101_c0,rxn01124_c0
1188,rxn01101_c0,rxn03622_c0
1189,rxn01101_c0,rxn11663_c0
1190,rxn01101_c0,rxn13838_c0
1191,rxn01101_c0,rxn00278_c0
1192,rxn01101_c0,rxn00611_c0
1193,rxn01101_c0,rxn01419_c0
1194,rxn01101_c0,rxn39451_c0
1195,rxn01101_c0,rxn08131_c0
1196,rxn01101_c0,rxn06493_c0
1197,rxn01101_c0,rxn00735_c0
1198,rxn01101_c0,rxn02914_c0
1199,rxn01101_c0,rxn01480_c0
1200,rxn01101_c0,rxn00781_c0
1201,rxn01101_c0,rxn12239_c0
1202,rxn01101_c0,rxn00804_c0
1203,rxn01101_c0,rxn10122_c0
1204,rxn01101_c0,rxn01100_c0
1205,rxn01101_c0,rxn01418_c0
1206,rxn01101_c0,rxn07191_c0
1207,rxn01101_c0,rxn00500_c0
1208,rxn01101_c0,rxn00510_c0
1209,rxn01101_c0,rxn00105_c0
1210,rxn02212_c0,rxn02213_c0
1211,rxn02212_c0,rxn01332_c0
1212,rxn00785_c0,rxn02380_c0
1213,rxn00785_c0,rxn01331_c0
1214,rxn00785_c0,rxn01334_c0
1215,rxn00785_c0,rxn00547_c0
1216,rxn00785_c0,rxn01333_c0
1217,rxn00785_c0,rxn01332_c0
1218,rxn00785_c0,rxn01964_c0
1219,rxn00785_c0,rxn00548_c0
1220,rxn00785_c0,rxn01200_c0
1221,rxn00785_c0,rxn00555_c0
1222,rxn00785_c0,rxn01116_c0
1223,rxn00785_c0,rxn01682_c0
1224,rxn00785_c0,rxn00781_c0
1225,rxn00785_c0,rxn03909_c0
1226,rxn00785_c0,rxn00786_c0
1227,rxn00785_c0,rxn01187_c0
1228,rxn00785_c0,rxn07191_c0
1229,rxn00785_c0,rxn00545_c0
1230,rxn02914_c0,rxn00184_c0
1231,rxn02914_c0,rxn00527_c0
1232,rxn02914_c0,rxn00467_c0
1233,rxn02914_c0,rxn01575_c0
1234,rxn02914_c0,rxn02320_c0
1235,rxn02914_c0,rxn00202_c0
1236,rxn02914_c0,rxn00260_c0
1237,rxn02914_c0,rxn05939_c0
1238,rxn02914_c0,rxn00493_c0
1239,rxn02914_c0,rxn00420_c0
1240,rxn02914_c0,rxn00085_c0
1241,rxn02914_c0,rxn00441_c0
1242,rxn02914_c0,rxn00903_c0
1243,rxn02914_c0,rxn00647_c0
1244,rxn02914_c0,rxn00510_c0
1245,rxn02914_c0,rxn04675_c0
1246,rxn02914_c0,rxn03445_c0
1247,rxn02720_c0,rxn02866_c0
1248,rxn02720_c0,rxn03253_c0
1249,rxn02720_c0,rxn00288_c0
1250,rxn02720_c0,rxn03251_c0
1251,rxn02720_c0,rxn08440_c0
1252,rxn02720_c0,rxn00122_c0
1253,rxn02720_c0,rxn00872_c0
1254,rxn02720_c0,rxn00946_c0
1255,rxn02720_c0,rxn10663_c0
1256,rxn02720_c0,rxn02679_c0
1257,rxn02720_c0,rxn02803_c0
1258,rxn10222_c0,rxn08310_c0
1259,rxn10222_c0,rxn00213_c0
1260,rxn10222_c0,rxn10663_c0
1261,rxn10222_c0,rxn05736_c0
1262,rxn10222_c0,rxn00711_c0
1263,rxn10222_c0,rxn01675_c0
1264,rxn10222_c0,rxn04308_c0
1265,rxn10222_c0,rxn08312_c0
1266,rxn10222_c0,rxn02155_c0
1267,rxn10222_c0,rxn08308_c0
1268,rxn10222_c0,rxn08306_c0
1269,rxn10222_c0,rxn10228_c0
1270,rxn10222_c0,rxn02834_c0
1271,rxn10222_c0,rxn00175_c0
1272,rxn10222_c0,rxn00789_c0
1273,rxn10222_c0,rxn08311_c0
1274,rxn10222_c0,rxn08333_c0
1275,rxn10222_c0,rxn03843_c0
1276,rxn10222_c0,rxn10225_c0
1277,rxn10222_c0,rxn00300_c0
1278,rxn10222_c0,rxn08015_c0
1279,rxn10222_c0,rxn09310_c0
1280,rxn10222_c0,rxn10223_c0
1281,rxn10222_c0,rxn03264_c0
1282,rxn10222_c0,rxn01213_c0
1283,rxn10222_c0,rxn00065_c0
1284,rxn10222_c0,rxn02175_c0
1285,rxn10222_c0,rxn00791_c0
1286,rxn10222_c0,rxn00340_c0
1287,rxn10222_c0,rxn03537_c0
1288,rxn10222_c0,rxn10224_c0
1289,rxn10222_c0,rxn01362_c0
1290,rxn10222_c0,rxn00122_c0
1291,rxn10222_c0,rxn00105_c0
1292,rxn10222_c0,rxn44539_c0
1293,rxn10222_c0,rxn00293_c0
1294,rxn10222_c0,rxn08020_c0
1295,rxn10222_c0,rxn05034_c0
1296,rxn10222_c0,rxn02201_c0
1297,rxn10222_c0,rxn00695_c0
1298,rxn10222_c0,rxn26361_c0
1299,rxn10222_c0,rxn00379_c0
1300,rxn10222_c0,rxn05287_c0
1301,rxn10222_c0,rxn16574_c0
1302,rxn10222_c0,rxn09240_c0
1303,rxn10222_c0,rxn12868_c0
1304,rxn10222_c0,rxn45996_c0
1305,rxn10222_c0,rxn06937_c0
1306,rxn10222_c0,rxn00409_c0
1307,rxn10222_c0,rxn02305_c0
1308,rxn10222_c0,rxn01791_c0
1309,rxn10222_c0,rxn03893_c0
1310,rxn10222_c0,rxn03892_c0
1311,rxn10222_c0,rxn10221_c0
1312,rxn10222_c0,rxn08014_c0
1313,rxn10222_c0,rxn00790_c0
1314,rxn10222_c0,rxn09176_c0
1315,rxn10222_c0,rxn01434_c0
1316,rxn10222_c0,rxn08021_c0
1317,rxn10222_c0,rxn02405_c0
1318,rxn10222_c0,rxn10261_c0
1319,rxn10222_c0,rxn03891_c0
1320,rxn10222_c0,rxn10220_c0
1321,rxn10222_c0,rxn08017_c0
1322,rxn10222_c0,rxn26021_c0
1323,rxn10222_c0,rxn00001_c0
1324,rxn10222_c0,rxn03907_c0
1325,rxn10222_c0,rxn09037_c0
1326,rxn10222_c0,rxn10052_c0
1327,rxn10222_c0,rxn03916_c0
1328,rxn10222_c0,rxn08309_c0
1329,rxn10222_c0,rxn03039_c0
1330,rxn10222_c0,rxn02831_c0
1331,rxn10222_c0,rxn08307_c0
1332,rxn02229_c0,rxn00157_c0
1333,rxn02229_c0,rxn00148_c0
1334,rxn02229_c0,rxn00011_c0
1335,rxn02229_c0,rxn00566_c0
1336,rxn02229_c0,rxn06060_c0
1337,rxn02229_c0,rxn00623_c0
1338,rxn02229_c0,rxn01306_c0
1339,rxn02229_c0,rxn00165_c0
1340,rxn02229_c0,rxn01354_c0
1341,rxn02229_c0,rxn02185_c0
1342,rxn02229_c0,rxn00278_c0
1343,rxn02229_c0,rxn01644_c0
1344,rxn02229_c0,rxn00289_c0
1345,rxn02229_c0,rxn00727_c0
1346,rxn02229_c0,rxn05733_c0
1347,rxn02229_c0,rxn00460_c0
1348,rxn02229_c0,rxn03909_c0
1349,rxn02229_c0,rxn05256_c0
1350,rxn02229_c0,rxn00647_c0
1351,rxn02229_c0,rxn40037_c0
1352,rxn02229_c0,rxn00500_c0
1353,rxn02229_c0,rxn00304_c0
1354,rxn02229_c0,rxn04675_c0
1355,rxn02229_c0,rxn01151_c0
1356,rxn02229_c0,rxn11258_c0
1357,rxn02229_c0,rxn00840_c0
1358,rxn02229_c0,rxn05226_c0
1359,rxn10224_c0,rxn08310_c0
1360,rxn10224_c0,rxn00213_c0
1361,rxn10224_c0,rxn10663_c0
1362,rxn10224_c0,rxn05736_c0
1363,rxn10224_c0,rxn00711_c0
1364,rxn10224_c0,rxn01675_c0
1365,rxn10224_c0,rxn04308_c0
1366,rxn10224_c0,rxn08312_c0
1367,rxn10224_c0,rxn02155_c0
1368,rxn10224_c0,rxn08308_c0
1369,rxn10224_c0,rxn08306_c0
1370,rxn10224_c0,rxn00789_c0
1371,rxn10224_c0,rxn02834_c0
1372,rxn10224_c0,rxn00175_c0
1373,rxn10224_c0,rxn08311_c0
1374,rxn10224_c0,rxn08333_c0
1375,rxn10224_c0,rxn03843_c0
1376,rxn10224_c0,rxn10225_c0
1377,rxn10224_c0,rxn00300_c0
1378,rxn10224_c0,rxn08015_c0
1379,rxn10224_c0,rxn09310_c0
1380,rxn10224_c0,rxn10223_c0
1381,rxn10224_c0,rxn03264_c0
1382,rxn10224_c0,rxn01213_c0
1383,rxn10224_c0,rxn00065_c0
1384,rxn10224_c0,rxn02175_c0
1385,rxn10224_c0,rxn00791_c0
1386,rxn10224_c0,rxn00340_c0
1387,rxn10224_c0,rxn03537_c0
1388,rxn10224_c0,rxn01362_c0
1389,rxn10224_c0,rxn10263_c0
1390,rxn10224_c0,rxn00122_c0
1391,rxn10224_c0,rxn00105_c0
1392,rxn10224_c0,rxn44539_c0
1393,rxn10224_c0,rxn10230_c0
1394,rxn10224_c0,rxn00293_c0
1395,rxn10224_c0,rxn08020_c0
